lib,N,dim,nbnode,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c
npy,1,10,5,20,10,7.357890717685223e-05,0.0001000759657472372,7.372396066784859e-05,7.676798850297928e-05,7.582460530102253e-05,7.357890717685223e-05,8.704027897932457e-05,20,7.400906179100275e-05,0
ort,10,10,5,20,10,0.0001791848335415125,0.00019635003991425037,0.00017997389659285545,0.00018914509564638138,0.00018261333461850883,0.0001791848335415125,0.00019271663842815304,20,0.0001802649348974228,0
npy,10,10,5,20,10,9.094714187085629e-05,9.849201887845993e-05,9.137485176324844e-05,9.252713061869144e-05,9.21374885365367e-05,9.094714187085629e-05,9.515400050694852e-05,20,9.173585567623377e-05,0
ort,100,10,5,20,10,0.0002563328016549349,0.0002943419385701418,0.00025707785971462727,0.0002680220641195774,0.00026218128623440863,0.0002563328016549349,0.0002819729357171303,20,0.00025788345374166965,0
npy,100,10,5,20,10,0.00010904809460043907,0.00011569913476705551,0.00010950514115393162,0.0001105000264942646,0.00011015201453119516,0.00010904809460043907,0.00011279959347108783,20,0.00010979908984154463,0
ort,1000,10,5,20,10,0.000996875111013651,0.0010478321928530931,0.0009991840925067663,0.0010326709598302841,0.001010166050400585,0.000996875111013651,0.0010396913319124248,20,0.001001927419565618,0
npy,1000,10,5,20,10,0.0002202920150011778,0.00027877395041286945,0.00022547109983861446,0.00023497594520449638,0.00023022443056106568,0.0002202920150011778,0.00025339586823567347,20,0.00022707541938871145,0
ort,10000,10,5,20,10,0.008222534088417888,0.008558164117857814,0.008252297062426805,0.00842000194825232,0.0083239667234011,0.008222534088417888,0.008483713064029322,20,0.008293761522509158,0
npy,10000,10,5,20,10,0.0017403250094503164,0.0018399858381599188,0.0017645261250436306,0.0018208448309451342,0.0017911112867295743,0.0017403250094503164,0.0018399858381599188,20,0.0017953909700736403,0
ort,1,10,10,20,10,0.0002061799168586731,0.00025890092365443707,0.00020642299205064774,0.00020782789215445518,0.0002108678803779185,0.0002061799168586731,0.00023549153454074045,20,0.0002068749163299799,0
npy,1,10,10,20,10,0.0001330939121544361,0.00015877187252044678,0.00013413210399448872,0.00013877195306122303,0.00013685456942766905,0.0001330939121544361,0.00014741685097287543,20,0.0001354939304292202,0
ort,10,10,10,20,10,0.00022097607143223286,0.00025819800794124603,0.00022193603217601776,0.00022957799956202507,0.0002272580284625292,0.00022097607143223286,0.00024688794872216945,20,0.00022315094247460365,0
npy,10,10,10,20,10,0.00015657604672014713,0.00020180502906441689,0.0001570340245962143,0.00016383593901991844,0.0001607170794159174,0.00015657604672014713,0.00018001880527508514,20,0.00015772494953125715,0
ort,100,10,10,20,10,0.00038642995059490204,0.0004148178268224001,0.0003871780354529619,0.00041347695514559746,0.0003925735829398036,0.00038642995059490204,0.0004118460369110581,20,0.00038785161450505257,0
npy,100,10,10,20,10,0.00019497890025377274,0.0002354099415242672,0.00019583897665143013,0.00020403112284839153,0.00019997790222987534,0.00019497890025377274,0.00021716351767583724,20,0.00019710545893758535,0
ort,1000,10,10,20,10,0.001821005018427968,0.001902380958199501,0.0018248360138386488,0.0018876120448112488,0.0018572446773760022,0.001821005018427968,0.001902380958199501,20,0.0018653770675882697,0
npy,1000,10,10,20,10,0.0003918800503015518,0.00044300290755927563,0.00039473618380725384,0.0004361099563539028,0.0004074116121046245,0.0003918800503015518,0.00044132754222727305,20,0.00039739697240293026,0
ort,10000,10,10,20,10,0.01616234891116619,0.01651872298680246,0.01622890983708203,0.016496784053742886,0.0163584154099226,0.01616234891116619,0.01651872298680246,20,0.016356236534193158,0
npy,10000,10,10,20,10,0.003215191885828972,0.003357105189934373,0.0032298159785568714,0.003317116992548108,0.0032663166988641025,0.003215191885828972,0.003341224040491025,20,0.00325455900747329,0
ort,1,10,50,20,10,0.0004430629778653383,0.0005452590994536877,0.0004432608839124441,0.00046995701268315315,0.00045892653288319706,0.0004430629778653383,0.0005023315045672234,20,0.0004557711072266102,0
npy,1,10,50,20,10,0.0005503639113157988,0.0006122360937297344,0.0005616310518234968,0.0005885870195925236,0.0005768779315985739,0.0005503639113157988,0.000605024687749141,20,0.0005766600370407104,0
ort,10,10,50,20,10,0.0005341940559446812,0.0005844871047884226,0.000534621998667717,0.0005699601024389267,0.0005433519138023258,0.0005341940559446812,0.000573744734992524,20,0.0005352799780666828,0
npy,10,10,50,20,10,0.0007077760528773069,0.0007453409489244223,0.0007097988855093718,0.0007332309614866972,0.0007229649345390499,0.0007077760528773069,0.0007425880052772565,20,0.0007248629117384553,0
ort,100,10,50,20,10,0.0012502491008490324,0.0013614578638225794,0.0012640811037272215,0.0013218759559094906,0.0012929745949804782,0.0012502491008490324,0.0013468305005045363,20,0.0012968634255230427,0
npy,100,10,50,20,10,0.0008755950257182121,0.0009345449507236481,0.0008830621372908354,0.0009192130528390408,0.0008970358641818166,0.0008755950257182121,0.0009280317122354391,20,0.0008917910745367408,0
ort,1000,10,50,20,10,0.008379366947337985,0.008476190967485309,0.00838385196402669,0.008458157069981098,0.00841618466656655,0.008379366947337985,0.008475621066825336,20,0.00841090688481927,0
npy,1000,10,50,20,10,0.0017306630033999681,0.0019053909927606583,0.0017523481510579586,0.0018498660065233707,0.0017900182981975376,0.0017306630033999681,0.0018730931617114421,20,0.0017819450004026294,0
ort,10000,10,50,20,10,0.07886934583075345,0.07955987192690372,0.07891627494245768,0.07924345694482327,0.07907398306997493,0.07886934583075345,0.07942120338667774,20,0.079033910529688,0
npy,10000,10,50,20,10,0.015009132912382483,0.015622499864548445,0.015038487035781145,0.015521008055657148,0.015169737522955983,0.015009132912382483,0.015512803158352186,20,0.01509535894729197,0
ort,1,10,100,20,10,0.0007835449650883675,0.0009064080659300089,0.0007842469494789839,0.000811693025752902,0.0008001782116480172,0.0007835449650883675,0.0008534346862895135,20,0.0007867405656725168,0
npy,1,10,100,20,10,0.001105522969737649,0.001165115972980857,0.001117483014240861,0.0011604989413172007,0.0011336136027239262,0.001105522969737649,0.001165115972980857,20,0.0011325214290991426,0
ort,10,10,100,20,10,0.0009639321360737085,0.0010563849937170744,0.0009644690435379744,0.0010107550770044327,0.0009816240752115845,0.0009639321360737085,0.0010321567746851754,20,0.000968375476077199,0
npy,10,10,100,20,10,0.0014237798750400543,0.0014838059432804585,0.0014312888961285353,0.0014738279860466719,0.0014472746523097157,0.0014237798750400543,0.0014828089022914208,20,0.0014423639513552189,0
ort,100,10,100,20,10,0.0024472051300108433,0.0025339669082313776,0.0024481581058353186,0.002483581891283393,0.0024667571880854664,0.0024472051300108433,0.002506575033286322,20,0.0024694594321772456,0
npy,100,10,100,20,10,0.0017365508247166872,0.0018602318596094847,0.001755378907546401,0.001806445885449648,0.0017774212406948208,0.0017365508247166872,0.0018301456166047183,20,0.0017741185147315264,0
ort,1000,10,100,20,10,0.01655126200057566,0.016984195914119482,0.016582747921347618,0.016746525885537267,0.016670844133477657,0.01655126200057566,0.016862194424179962,20,0.016650651581585407,0
npy,1000,10,100,20,10,0.0034677619114518166,0.0037267550360411406,0.003498581936582923,0.0036043510772287846,0.0035353535786271095,0.0034677619114518166,0.00365309648641873,20,0.003512772498652339,0
ort,10000,10,100,20,10,0.15755317895673215,0.15940991789102554,0.15804127301089466,0.15914861811324954,0.15849785511381925,0.15755317895673215,0.15940991789102554,20,0.1585146989673376,0
npy,10000,10,100,20,10,0.029532070038840175,0.029758650809526443,0.02957001095637679,0.029702744912356138,0.029638848395552485,0.029532070038840175,0.029758650809526443,20,0.029645950999110937,0
ort,1,10,150,20,10,0.0011118028778582811,0.0012925020419061184,0.0011307341046631336,0.0012168560642749071,0.0011768653173930943,0.0011118028778582811,0.0012647646360634968,20,0.0011896296637132764,0
npy,1,10,150,20,10,0.0016094259917736053,0.0017495329957455397,0.0016451680567115545,0.0017118679825216532,0.0016793883522041142,0.001610702173920167,0.0017480745304880613,20,0.0016779623692855239,0
ort,10,10,150,20,10,0.001376293832436204,0.0014637699350714684,0.0013786370400339365,0.0014440431259572506,0.0014044754789210856,0.001376293832436204,0.0014564967506403544,20,0.0013999785296618938,0
npy,10,10,150,20,10,0.0020814749877899885,0.002159993862733245,0.002106358064338565,0.0021509581711143255,0.0021254131104797127,0.002085551862154706,0.002159993862733245,20,0.0021275898907333612,0
ort,100,10,150,20,10,0.003598674200475216,0.003708797972649336,0.003607118036597967,0.0036484349984675646,0.0036286912742070853,0.003598674200475216,0.0036746723212461585,20,0.003625281620770693,0
npy,100,10,150,20,10,0.0025871521793305874,0.002649647882208228,0.002601049141958356,0.0026469880249351263,0.002622159954626113,0.0025871521793305874,0.002649647882208228,20,0.002623128122650087,0
ort,1000,10,150,20,10,0.024755533086135983,0.025219399947673082,0.02483464009128511,0.02502500405535102,0.024916146462783218,0.024755533086135983,0.025115063869526305,20,0.024894314468838274,0
npy,1000,10,150,20,10,0.0051594621036201715,0.005545035004615784,0.005172123899683356,0.0055082140024751425,0.005281750543508679,0.0051594621036201715,0.005545035004615784,20,0.005209935363382101,0
ort,10000,10,150,20,10,0.23748418898321688,0.23920075478963554,0.23777431598864496,0.23895811196416616,0.23828257299028338,0.23748418898321688,0.23920075478963554,20,0.2381877009756863,0
npy,10000,10,150,20,10,0.04426299314945936,0.07192681590095162,0.04620234714820981,0.06373514398001134,0.05027260752394795,0.04426299314945936,0.06668599806856476,20,0.04665457597002387,0
ort,1,10,200,20,10,0.0015871359501034021,0.01362683204934001,0.0015899999998509884,0.0017265637870877981,0.002819013188127428,0.0015871359501034021,0.00987934049117109,20,0.0016195394564419985,0
npy,1,10,200,20,10,0.0022737712133675814,0.014409353956580162,0.0023360978811979294,0.014357391046360135,0.004758579935878515,0.0022737712133675814,0.014171888685122806,20,0.0023661620216444135,0
ort,10,10,200,20,10,0.0017765362281352282,0.002005381044000387,0.00182615895755589,0.0018884849268943071,0.0018446745350956916,0.0017765362281352282,0.0019387100244279319,20,0.0018337180372327566,0
npy,10,10,200,20,10,0.0027504649478942156,0.0029583668801933527,0.0027664771769195795,0.002874920144677162,0.0028308084001764655,0.0027504649478942156,0.0029296231973578203,20,0.002838326385244727,0
ort,100,10,200,20,10,0.00472053699195385,0.00487603317014873,0.004741759970784187,0.004767803940922022,0.0047592658316716555,0.00472053699195385,0.004819880098635717,20,0.004757371032610536,0
npy,100,10,200,20,10,0.0034436399582773447,0.003609356004744768,0.0034653840120881796,0.00357473804615438,0.0035256919683888553,0.0034436399582773447,0.003609356004744768,20,0.0035342895425856113,0
ort,1000,10,200,20,10,0.0328291580080986,0.03347539599053562,0.03286546794697642,0.03313751798123121,0.03299547826172784,0.0328291580080986,0.03331817128488341,20,0.032945054583251476,0
npy,1000,10,200,20,10,0.006863087182864547,0.007370508974418044,0.006902779918164015,0.007275420939549804,0.006999610352795571,0.006863087182864547,0.007304833526306219,20,0.0069304980570450425,0
ort,10000,10,200,20,10,0.3133530109189451,0.32030032901093364,0.31384472106583416,0.31640307419002056,0.31513463353039695,0.3133530109189451,0.3187511299465727,20,0.31461980647873133,0
npy,10000,10,200,20,10,0.0587375161703676,0.0597967600915581,0.058761127991601825,0.059149800101295114,0.058956279908306895,0.0587375161703676,0.05944174787545316,20,0.05886241141706705,0
ort,1,10,250,20,10,0.001844431972131133,0.0020948490127921104,0.0018766450230032206,0.0019399849697947502,0.0019088463042862714,0.001844431972131133,0.0020106647433495877,20,0.0019002265762537718,0
npy,1,10,250,20,10,0.0027268067933619022,0.002836138941347599,0.002740540076047182,0.0028137420304119587,0.0027726839878596367,0.0027268067933619022,0.0028331720914029873,20,0.0027756685158237815,0
ort,10,10,250,20,10,0.002194289118051529,0.002365673892199993,0.0021967499051243067,0.002231941092759371,0.002219353918917477,0.002194289118051529,0.002290210926145872,20,0.002217161119915545,0
npy,10,10,250,20,10,0.003451291937381029,0.003634396009147167,0.0034991998691111803,0.003588732099160552,0.0035393184167332946,0.0034543369651514866,0.0036242998683151026,20,0.003545667976140976,0
ort,100,10,250,20,10,0.0058947219513356686,0.006131137954071164,0.00590311991982162,0.006019311957061291,0.005949049396440387,0.0058947219513356686,0.006059179959457194,20,0.0059433679562062025,0
npy,100,10,250,20,10,0.004305009031668305,0.0044662789441645145,0.004357822937890887,0.004437841009348631,0.004387253359891474,0.0043056735552251535,0.0044662789441645145,20,0.004383061546832323,0
ort,1000,10,250,20,10,0.04086924600414932,0.04134478489868343,0.04096529306843877,0.041314555099233985,0.041089217830449346,0.04086924600414932,0.04134478489868343,20,0.041075270622968674,0
npy,1000,10,250,20,10,0.008550016907975078,0.009101056959480047,0.00857219798490405,0.009070702828466892,0.008717796753626317,0.008550016907975078,0.009078411548727258,20,0.00864639796782285,0
ort,10000,10,250,20,10,0.3911842319648713,0.39411905803717673,0.39173389598727226,0.3937018329743296,0.39251108629396186,0.3911842319648713,0.39411905803717673,20,0.39233860839158297,0
npy,10000,10,250,20,10,0.07331505184993148,0.0761723390314728,0.07337660598568618,0.07393469219096005,0.07372247372986748,0.07331505184993148,0.07507202791032211,20,0.07347224547993392,0
ort,1,10,300,20,10,0.0022311811335384846,0.002508933888748288,0.0022354370448738337,0.0022801870945841074,0.002265020599588752,0.0022311811335384846,0.002379505415017595,20,0.002254587598145008,0
npy,1,10,300,20,10,0.0032745448406785727,0.003401869907975197,0.003293500980362296,0.003356937086209655,0.003323271730914712,0.0032745448406785727,0.003389494593649373,20,0.003320852993056178,0
ort,10,10,300,20,10,0.002603468019515276,0.0027791010215878487,0.0026109900791198015,0.002739728894084692,0.002656991919502616,0.002603468019515276,0.002756413550886659,20,0.0026300731115043163,0
npy,10,10,300,20,10,0.004181070951744914,0.004298393148928881,0.00420527602545917,0.00428457697853446,0.004244789062067866,0.004181070951744914,0.004298393148928881,20,0.004246417433023453,0
ort,100,10,300,20,10,0.00703827990218997,0.007286093896254897,0.00705984584055841,0.0071220300160348415,0.007096849731169641,0.00703827990218997,0.007219196067209238,20,0.007081221556290984,0
npy,100,10,300,20,10,0.005119614070281386,0.005300509976223111,0.00520125706680119,0.005292456829920411,0.005230980610940605,0.005140222048222287,0.005300509976223111,20,0.005224900436587632,0
ort,1000,10,300,20,10,0.04921524482779205,0.04966036882251501,0.04927455703727901,0.04956340207718313,0.04937902024248615,0.04921524482779205,0.049621470894592484,20,0.049336230964399874,0
npy,1000,10,300,20,10,0.010259707923978567,0.010923287132754922,0.010281329043209553,0.010886779054999352,0.010459470900241286,0.010259707923978567,0.010899341049631648,20,0.010353023884817958,0
ort,10000,10,300,20,10,0.47011887398548424,0.4750860370695591,0.4711297769099474,0.47385225305333734,0.4721736079198308,0.47011887398548424,0.474652377608593,20,0.4718114980496466,0
npy,10000,10,300,20,10,0.08781854901462793,0.09180162195116282,0.0880205319263041,0.09022990218363702,0.0886572522460483,0.08781854901462793,0.0907592670110815,20,0.08820530690718442,0
ort,1,100,1,20,10,0.00013086595572531223,0.00018610688857734203,0.000130954897031188,0.0001405780203640461,0.0001352129504084587,0.00013086595572531223,0.00015873199558702583,20,0.00013174605555832386,0
npy,1,100,1,20,10,2.8782058507204056e-05,3.505381755530834e-05,2.9022805392742157e-05,2.9633985832333565e-05,2.9542285483330487e-05,2.8782058507204056e-05,3.2105067871008386e-05,20,2.9183458536863327e-05,0
ort,10,100,1,20,10,0.00014181598089635372,0.00016484083607792854,0.00014267116785049438,0.00016046897508203983,0.00014681173488497734,0.00014181598089635372,0.0001613995902356062,20,0.0001434531295672059,0
npy,10,100,1,20,10,3.8912054151296616e-05,4.570488817989826e-05,3.897002898156643e-05,4.003802314400673e-05,3.9806554559618236e-05,3.8912054151296616e-05,4.264118401251818e-05,20,3.95114766433835e-05,0
ort,100,100,1,20,10,0.0002034120261669159,0.0002294238656759262,0.00020467303693294525,0.000223544891923666,0.00020973582286387682,0.0002034120261669159,0.00022444749397754313,20,0.00020619947463274002,0
npy,100,100,1,20,10,7.519288919866085e-05,8.222809992730618e-05,7.568602450191975e-05,7.804203778505325e-05,7.681602146476507e-05,7.519288919866085e-05,7.972413350834033e-05,20,7.64140859246254e-05,0
ort,1000,100,1,20,10,0.0007423621136695147,0.0008417321369051933,0.0007472159340977669,0.0007891280110925436,0.0007617779541760683,0.0007423621136695147,0.0008106630338012789,20,0.0007507845293730497,0
npy,1000,100,1,20,10,0.0005555909592658281,0.0006012930534780025,0.0005567718762904406,0.0005819289945065975,0.0005644027492962778,0.0005555909592658281,0.0005894363256245859,20,0.000558875035494566,0
ort,10000,100,1,20,10,0.007262856932356954,0.00858017592690885,0.007437069900333881,0.008412878960371017,0.008095415867865085,0.00729581355479619,0.00858017592690885,20,0.008256451110355556,0
npy,10000,100,1,20,10,0.00876364205032587,0.00942579610273242,0.008942670188844204,0.009218876948580146,0.009075489500537515,0.008798271358424111,0.009352707642650919,20,0.009079482406377792,0
ort,1,100,2,20,10,0.0001439258921891451,0.005682650022208691,0.00014457013458013535,0.00014687213115394115,0.00042221450712531805,0.0001439258921891451,0.0027875954107902425,20,0.00014535197988152504,0
npy,1,100,2,20,10,4.14110254496336e-05,5.796784535050392e-05,4.1669001802802086e-05,4.2463187128305435e-05,4.279083805158734e-05,4.14110254496336e-05,4.964656548294778e-05,20,4.197144880890846e-05,0
ort,10,100,2,20,10,0.00016383198089897633,0.00019367318600416183,0.00016534398309886456,0.00016756285913288593,0.0001683854265138507,0.00016383198089897633,0.00018332139786882235,20,0.00016574794426560402,0
npy,10,100,2,20,10,5.749287083745003e-05,6.374204531311989e-05,5.776621401309967e-05,5.843001417815685e-05,5.8312539476901296e-05,5.749287083745003e-05,6.081198026274364e-05,20,5.807238630950451e-05,0
ort,100,100,2,20,10,0.0002582848537713289,0.0002808920107781887,0.0002591889351606369,0.00026296405121684074,0.00026207787450402973,0.0002582848537713289,0.00027423772411483676,20,0.0002599150175228715,0
npy,100,100,2,20,10,0.00011245510540902615,0.00013876380398869514,0.00011330796405673027,0.00011668005026876926,0.00011568621266633272,0.00011245510540902615,0.00012644453850162063,20,0.00011408794671297073,0
ort,1000,100,2,20,10,0.00110149709507823,0.0012411940842866898,0.0011061059776693583,0.0011897319927811623,0.0011353708454407752,0.00110149709507823,0.0012078056539189042,20,0.0011242760811001062,0
npy,1000,100,2,20,10,0.0008516330271959305,0.0009022271260619164,0.0008531189523637295,0.0008795608300715685,0.0008645138586871326,0.0008516330271959305,0.0008943596948683,20,0.0008565470343455672,0
ort,10000,100,2,20,10,0.013733315048739314,0.015276320977136493,0.014605808071792126,0.014912893064320087,0.014678487728815526,0.01392401267209817,0.015276320977136493,20,0.014772404916584492,0
npy,10000,100,2,20,10,0.012832015985623002,0.01344925002194941,0.013022952945902944,0.013255865080282092,0.013137997896410524,0.012878186794473976,0.013397808998347072,20,0.013164902105927467,0
ort,1,100,3,20,10,0.00015074503608047962,0.0058136500883847475,0.0001521850936114788,0.00015451502986252308,0.00043611573055386544,0.00015074503608047962,0.002854150991922766,20,0.00015296251513063908,0
npy,1,100,3,20,10,5.2477000281214714e-05,9.057903662323952e-05,5.270889960229397e-05,5.35440631210804e-05,5.51511300727725e-05,5.2477000281214714e-05,7.132197814923944e-05,20,5.296408198773861e-05,0
ort,10,100,3,20,10,0.00017387396655976772,0.00019660801626741886,0.0001742900349199772,0.0001842910423874855,0.00017725848592817784,0.00017387396655976772,0.00018911548649188728,20,0.0001749565126374364,0
npy,10,100,3,20,10,7.503782398998737e-05,8.257082663476467e-05,7.569906301796436e-05,7.695984095335007e-05,7.631855551153422e-05,7.503782398998737e-05,7.93055286936741e-05,20,7.591210305690765e-05,0
ort,100,100,3,20,10,0.00030607497319579124,0.0003353259526193142,0.0003067469224333763,0.0003085469361394644,0.00031012303661555053,0.00030607497319579124,0.0003259802267810039,20,0.0003076425055041909,0
npy,100,100,3,20,10,0.0001473710872232914,0.00016757589764893055,0.00014793290756642818,0.00015426799654960632,0.0001504541258327663,0.0001473710872232914,0.0001590600078656991,20,0.00014898704830557108,0
ort,1000,100,3,20,10,0.0014426461420953274,0.0016137489583343267,0.0014455111231654882,0.0014834958128631115,0.001467717974446714,0.0014426461420953274,0.0015388140857519974,20,0.0014548514736816287,0
npy,1000,100,3,20,10,0.0011373900342732668,0.00120858708396554,0.0011422720272094011,0.0011705299839377403,0.0011541477404534816,0.0011373900342732668,0.001190138528418764,20,0.0011467764852568507,0
ort,10000,100,3,20,10,0.020584614016115665,0.021776850102469325,0.021275176899507642,0.021738711977377534,0.021437958790920676,0.020785721234731512,0.021776850102469325,20,0.021555532119236887,0
npy,10000,100,3,20,10,0.016161571955308318,0.017463616095483303,0.01631313981488347,0.01701400289312005,0.016602968622464687,0.016161571955308318,0.017263541444786645,20,0.01653846155386418,0
ort,1,100,5,20,10,0.0001641400158405304,0.005838320124894381,0.00016469391994178295,0.00016682478599250317,0.0004488848731853068,0.0001641400158405304,0.0028722709600066255,20,0.00016510009299963713,0
npy,1,100,5,20,10,7.524690590798855e-05,0.00010960479266941547,7.563689723610878e-05,7.680803537368774e-05,7.777550490573049e-05,7.524690590798855e-05,9.211398931974522e-05,20,7.617135997861624e-05,0
ort,10,100,5,20,10,0.00019446201622486115,0.00022172718308866024,0.00019508600234985352,0.0001975309569388628,0.0001981378416530788,0.00019446201622486115,0.00021286814966006422,20,0.00019564502872526646,0
npy,10,100,5,20,10,0.0001090019941329956,0.00013618986122310162,0.0001091731246560812,0.00011170003563165665,0.0001119109452702105,0.0001090019941329956,0.00012328619295965199,20,0.00011079211253672838,0
ort,100,100,5,20,10,0.0003811451606452465,0.00042011006735265255,0.00038371095433831215,0.00040327594615519047,0.000390303588937968,0.0003811451606452465,0.0004100430172377185,20,0.0003870050422847271,0
npy,100,100,5,20,10,0.0002166740596294403,0.00024394690990447998,0.0002180959563702345,0.00022141286171972752,0.00022124216193333268,0.0002166740596294403,0.0002326222515417546,20,0.00021996849682182074,0
ort,1000,100,5,20,10,0.002128266030922532,0.0023106420412659645,0.002133792033419013,0.002170025138184428,0.0021566358860582112,0.002128266030922532,0.0022310606777007774,20,0.002153577166609466,0
npy,1000,100,5,20,10,0.0017464240081608295,0.0018395399674773216,0.0017525129951536655,0.0018004549201577902,0.0017766803153790533,0.0017464240081608295,0.001823318454976313,20,0.0017694164998829365,0
ort,10000,100,5,20,10,0.029075660975649953,0.03063695109449327,0.02973346202634275,0.030247713904827833,0.029972143424674868,0.029347481343610853,0.030596805505738883,20,0.030018357443623245,0
npy,10000,100,5,20,10,0.02376433601602912,0.0255441979970783,0.024157065898180008,0.025205761892721057,0.0246847094851546,0.02376688958201366,0.0255441979970783,20,0.024643234093673527,0
ort,1,100,10,20,10,0.0002009100280702114,0.006015438120812178,0.0002023379784077406,0.00020455988124012947,0.0004947821493260562,0.0002009100280702114,0.0029771972381842852,20,0.0002031124895438552,0
npy,1,100,10,20,10,0.0001294619869440794,0.0001586379949003458,0.00013296399265527725,0.00014220504090189934,0.00013524055248126388,0.0001294619869440794,0.000147955674922485,20,0.00013340346049517393,0
ort,10,100,10,20,10,0.0002559339627623558,0.0002835518680512905,0.0002565260510891676,0.0002675279974937439,0.00026007354026660325,0.0002559339627623558,0.00027515927794126443,20,0.00025723804719746113,0
npy,10,100,10,20,10,0.00019479799084365368,0.00020326487720012665,0.00019554817117750645,0.0001981200184673071,0.00019702449208125472,0.00019479799084365368,0.00020082389657988522,20,0.0001965134870260954,0
ort,100,100,10,20,10,0.000583091052249074,0.0006199989002197981,0.0005853190086781979,0.0005956171080470085,0.0005915315938182175,0.000583091052249074,0.0006088276735618473,20,0.0005891314940527081,0
npy,100,100,10,20,10,0.00038872589357197285,0.00041613285429775715,0.00039066700264811516,0.00040931999683380127,0.0003970691468566656,0.00038872589357197285,0.00041229255852405955,20,0.00039395957719534636,0
ort,1000,100,10,20,10,0.003864728147163987,0.004061747109517455,0.003870490938425064,0.003910158993676305,0.003897247137501836,0.003864728147163987,0.003977692301868329,20,0.0038873935118317604,0
npy,1000,100,10,20,10,0.003179054008796811,0.003313370980322361,0.0031908960081636906,0.003257497912272811,0.0032207029988057913,0.003179054008796811,0.0032851107676559635,20,0.0032151375198736787,0
ort,10000,100,10,20,10,0.04662036104127765,0.04808081779628992,0.047518043080344796,0.04786656703799963,0.04760639982996508,0.04691668940104788,0.04808081779628992,20,0.04772558540571481,0
npy,10000,100,10,20,10,0.041488580871373415,0.04393326607532799,0.041551063070073724,0.04267817712388933,0.042144772328902035,0.041488580871373415,0.043393790207184355,20,0.04199250240344554,0
ort,1,100,50,20,10,0.00047535100020468235,0.006167995976284146,0.0004755391273647547,0.0005014471244066954,0.0007633136119693518,0.00047535100020468235,0.0031936023224118214,20,0.0004762799944728613,0
npy,1,100,50,20,10,0.0005666802171617746,0.0006127008236944675,0.0005699328612536192,0.0005996138788759708,0.000579321978148073,0.0005666802171617746,0.0006052112312948168,20,0.0005719040054827929,0
ort,10,100,50,20,10,0.000697314040735364,0.0007633038330823183,0.0006991459522396326,0.0007452701684087515,0.0007182471104897559,0.000697314040735364,0.0007542219604979064,20,0.0007212539203464985,0
npy,10,100,50,20,10,0.000883414875715971,0.0009233700111508369,0.000889552989974618,0.0009136090520769358,0.000899881508667022,0.000883414875715971,0.0009200558776231839,20,0.0008973015937954187,0
ort,100,100,50,20,10,0.0021669308189302683,0.0022635420318692923,0.002194963162764907,0.002236416097730398,0.00221460007596761,0.0021736952781193303,0.0022555048738158896,20,0.0022128286072984338,0
npy,100,100,50,20,10,0.0017500398680567741,0.0019285720773041248,0.001765918917953968,0.0018564388155937195,0.0017979565542191266,0.0017500398680567741,0.0018818449180717821,20,0.0017828014679253101,0
ort,1000,100,50,20,10,0.01767119811847806,0.01791625702753663,0.017699437914416194,0.017772702034562826,0.01774415737017989,0.01767119811847806,0.017844617337103443,20,0.01774352148640901,0
npy,1000,100,50,20,10,0.014836810063570738,0.014968066941946745,0.014878880931064487,0.014939978020265698,0.014901614503469319,0.014840897733234652,0.014962331273703985,20,0.014900565962307155,0
ort,10000,100,50,20,10,0.19498314382508397,0.19597186497412622,0.19533336185850203,0.19587381603196263,0.19557627701433375,0.19501601274999888,0.19597186497412622,20,0.1956023909151554,0
npy,10000,100,50,20,10,0.18805074086412787,0.21500122593715787,0.19415677106007934,0.1989564800169319,0.19679037386085838,0.18805074086412787,0.20702505631932888,20,0.1970305759459734,0
ort,1,100,100,20,10,0.0008042759727686644,0.00660067587159574,0.0008053109049797058,0.0008287269156426191,0.0011004267493262888,0.0008042759727686644,0.003573698746056986,20,0.0008060584077611566,0
npy,1,100,100,20,10,0.001100021880120039,0.001179340062662959,0.0011131318751722574,0.001163907814770937,0.0011348129017278552,0.001100021880120039,0.0011763625198648769,20,0.0011335996678099036,0
ort,10,100,100,20,10,0.0012447969056665897,0.0013055941089987755,0.001246914966031909,0.0012926449999213219,0.0012636334169656039,0.0012447969056665897,0.001304258078696584,20,0.0012505595805123448,0
npy,10,100,100,20,10,0.0017248820513486862,0.001808451022952795,0.00175194488838315,0.0017921850085258484,0.0017688085441477596,0.0017264576726122487,0.001808451022952795,20,0.0017714289715513587,0
ort,100,100,100,20,10,0.004270639969035983,0.004410575143992901,0.004284510854631662,0.004378502024337649,0.004320892796386033,0.004270639969035983,0.004398083086609239,20,0.004311964032240212,0
npy,100,100,100,20,10,0.0034736490342766047,0.003671869868412614,0.003499853191897273,0.0035942262038588524,0.0035370831144973637,0.0034736490342766047,0.003633007072654853,20,0.00352395954541862,0
ort,1000,100,100,20,10,0.035029681865125895,0.03573689819313586,0.03507209289819002,0.03543936996720731,0.03520203137304634,0.035029681865125895,0.03556077398504127,20,0.0351232853718102,0
npy,1000,100,100,20,10,0.02953300205990672,0.031123955035582185,0.029694349970668554,0.0308852419257164,0.030199405539315195,0.02953300205990672,0.031094613707884175,20,0.030117829446680844,0
