method,lib,skl_nb_base_estimators,skl_dt_nodes,N,dim,max_depth,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size
predict,onxonnxruntime1,,,1,20,10,10,1,2.9156915843486786e-05,7.285294122993946e-05,2.9538990929722786e-05,3.1147152185440063e-05,3.459262661635876e-05,2.9156915843486786e-05,5.9776713821114995e-05,10,2.9703951440751553e-05,0,3.0,11.0,24120.0
predict_proba,skl,1.0,607.0,1,20,10,10,1,7.149786688387394e-05,8.861813694238663e-05,7.346505299210548e-05,7.859291508793831e-05,7.653392385691405e-05,7.149786688387394e-05,8.616404985951934e-05,10,7.578101940453053e-05,0,,,
predict_proba,onxpython,,,1,20,10,10,1,3.978284075856209e-05,9.330199100077152e-05,4.022405482828617e-05,4.221196286380291e-05,4.628424067050218e-05,3.978284075856209e-05,7.717260374103695e-05,10,4.041288048028946e-05,0,3.0,11.0,24120.0
predict_proba,onxonnxruntime1,,,1,20,10,10,1,3.244797699153423e-05,4.537403583526611e-05,3.2837968319654465e-05,3.371597267687321e-05,3.449246287345886e-05,3.244797699153423e-05,4.188475956010754e-05,10,3.300746902823448e-05,0,3.0,11.0,24120.0
predict,skl,1.0,607.0,10,20,10,10,1,5.281600169837475e-05,7.185712456703186e-05,5.520600825548172e-05,6.175902672111988e-05,5.9092114679515364e-05,5.281600169837475e-05,7.185712456703186e-05,10,5.616492126137018e-05,0,,,
predict,onxpython,,,10,20,10,10,1,2.916017547249794e-05,7.952190935611725e-05,2.981000579893589e-05,3.088708035647869e-05,3.529032692313194e-05,2.916017547249794e-05,6.430058720259417e-05,10,3.007054328918457e-05,0,3.0,11.0,24120.0
predict,onxonnxruntime1,,,10,20,10,10,1,3.2948097214102745e-05,4.995102062821388e-05,3.3349962905049324e-05,3.46810556948185e-05,3.567391540855169e-05,3.2948097214102745e-05,4.5437408572570625e-05,10,3.362097777426243e-05,0,3.0,11.0,24120.0
predict_proba,skl,1.0,607.0,10,20,10,10,1,7.334491237998009e-05,8.845701813697815e-05,7.463013753294945e-05,8.000899106264114e-05,7.761402521282435e-05,7.334491237998009e-05,8.659637872975785e-05,10,7.566402200609446e-05,0,,,
predict_proba,onxpython,,,10,20,10,10,1,6.611202843487263e-05,0.00011980603449046612,6.671505980193615e-05,6.97749201208353e-05,7.315420079976321e-05,6.611202843487263e-05,0.0001038639104063811,10,6.762903649359941e-05,0,3.0,11.0,24120.0
predict_proba,onxonnxruntime1,,,10,20,10,10,1,4.111696034669876e-05,5.434802733361721e-05,4.166807048022747e-05,4.5078108087182045e-05,4.409693647176027e-05,4.111696034669876e-05,5.2021696689116806e-05,10,4.2084953747689724e-05,0,3.0,11.0,24120.0
predict,skl,1.0,607.0,100,20,10,10,1,6.0996972024440765e-05,0.00010279286652803421,6.335088983178139e-05,7.103709504008293e-05,7.178436499089003e-05,6.0996972024440765e-05,0.00010157154972835596,10,6.410351488739252e-05,0,,,
predict,onxpython,,,100,20,10,10,1,3.5705044865608215e-05,8.687889203429222e-05,3.6555808037519455e-05,4.0239887312054634e-05,4.351581446826458e-05,3.5705044865608215e-05,7.308898583806276e-05,10,3.723346162587404e-05,0,3.0,11.0,24120.0
predict,onxonnxruntime1,,,100,20,10,10,1,7.813097909092903e-05,9.699305519461632e-05,7.884297519922256e-05,8.220016025006771e-05,8.204083424061537e-05,7.813097909092903e-05,9.2582032637485e-05,10,8.053448982536793e-05,0,3.0,11.0,24120.0
predict_proba,skl,1.0,607.0,100,20,10,10,1,8.016382344067097e-05,0.00012655393220484257,8.41161236166954e-05,9.945593774318695e-05,9.406732860952615e-05,8.016382344067097e-05,0.00011981762532046291,10,9.34886047616601e-05,0,,,
predict_proba,onxpython,,,100,20,10,10,1,0.00031532999128103256,0.00036577600985765457,0.00031802686862647533,0.0003256851341575384,0.0003241624915972352,0.00031532999128103256,0.00035233544762406033,10,0.0003184165107086301,0,3.0,11.0,24120.0
predict_proba,onxonnxruntime1,,,100,20,10,10,1,0.00012222607620060444,0.0001380150206387043,0.0001233518123626709,0.00013228598982095718,0.00012788367457687854,0.00012222607620060444,0.0001380150206387043,10,0.00012560654431581497,0,3.0,11.0,24120.0
predict,skl,1.0,607.0,1000,20,10,10,1,0.00012488593347370625,0.000188891077414155,0.00012805801816284657,0.00015196786262094975,0.00013992602471262215,0.00012488593347370625,0.00017809748430811092,10,0.00012912414968013763,0,,,
predict,onxpython,,,1000,20,10,10,1,7.581803947687149e-05,0.00013467203825712204,7.76208471506834e-05,8.250586688518524e-05,8.429426234215497e-05,7.581803947687149e-05,0.00011754636335615051,10,7.839547470211983e-05,0,3.0,11.0,24120.0
predict,onxonnxruntime1,,,1000,20,10,10,1,0.0004472760483622551,0.0005638310685753822,0.00044922693632543087,0.0004720231518149376,0.0004687811015173793,0.0004472760483622551,0.000535429935605767,10,0.00045209191739559174,0,3.0,11.0,24120.0
predict_proba,skl,1.0,607.0,1000,20,10,10,1,0.0001554249320179224,0.00018618698231875896,0.00016046804375946522,0.00017735012806952,0.00016696469392627478,0.0001554249320179224,0.0001859153857130539,10,0.000162785523571074,0,,,
predict_proba,onxpython,,,1000,20,10,10,1,0.0027337870560586452,0.0028484698850661516,0.00279706297442317,0.0028349789790809155,0.0028098899871110915,0.0027360420656236035,0.0028484698850661516,10,0.0028298954712226987,0,3.0,11.0,24120.0
predict_proba,onxonnxruntime1,,,1000,20,10,10,1,0.0008590638171881437,0.0008844130206853151,0.0008617870043963194,0.0008648009970784187,0.000864896085113287,0.0008590638171881437,0.0008788293392625001,10,0.0008624354377388954,0,3.0,11.0,24120.0
predict,skl,1.0,4211.0,1,20,20,10,1,5.490100011229515e-05,0.0001321178860962391,5.6605786085128784e-05,6.030406802892685e-05,6.547046359628439e-05,5.490100011229515e-05,0.00010936880694276794,10,5.72010176256299e-05,0,,,
predict,onxpython,,,1,20,20,10,1,0.004486120073124766,0.011822449043393135,0.005963027942925692,0.008981236955150962,0.007980044395662845,0.004486120073124766,0.011822449043393135,10,0.008868657983839512,0,3.0,11.0,164680.0
predict,onxonnxruntime1,,,1,20,20,10,1,3.007287159562111e-05,0.00010532094165682793,3.0345050618052483e-05,3.09899915009737e-05,3.8480781950056556e-05,3.007287159562111e-05,8.228517731161331e-05,10,3.0433409847319126e-05,0,3.0,11.0,164680.0
predict_proba,skl,1.0,4211.0,1,20,20,10,1,7.268507033586502e-05,0.0001445258967578411,7.650605402886868e-05,8.061900734901428e-05,8.409947622567415e-05,7.268507033586502e-05,0.0001240250250446573,10,7.73879000917077e-05,0,,,
predict_proba,onxpython,,,1,20,20,10,1,0.0042027560994029045,0.008867576019838452,0.005597532028332353,0.008376790909096599,0.0064253237331286074,0.0042027560994029045,0.008867576019838452,10,0.005943813477642834,0,3.0,11.0,164680.0
predict_proba,onxonnxruntime1,,,1,20,20,10,1,3.291596658527851e-05,0.0001188421156257391,3.429199568927288e-05,3.727688454091549e-05,4.493151791393757e-05,3.291596658527851e-05,9.471113126443176e-05,10,3.4541008062660694e-05,0,3.0,11.0,164680.0
predict,skl,1.0,4211.0,10,20,20,10,1,5.672895349562168e-05,0.0031480288598686457,5.759391933679581e-05,6.92121684551239e-05,0.00036995760165154935,5.672895349562168e-05,0.0021850040057085946,10,5.8500561863183975e-05,0,,,
predict,onxpython,,,10,20,20,10,1,0.003058473113924265,0.016268717125058174,0.005528049077838659,0.006136259995400906,0.006708862190134823,0.003058473113924265,0.013588149752352317,10,0.0060299106407910585,0,3.0,11.0,164680.0
predict,onxonnxruntime1,,,10,20,20,10,1,3.4523895010352135e-05,0.00011239992454648018,3.612996079027653e-05,3.834301605820656e-05,4.468860570341349e-05,3.4523895010352135e-05,8.909645556167646e-05,10,3.710563760250807e-05,0,3.0,11.0,164680.0
predict_proba,skl,1.0,4211.0,10,20,20,10,1,7.712189108133316e-05,0.00016016908921301365,7.914495654404163e-05,8.250982500612736e-05,8.843210525810719e-05,7.712189108133316e-05,0.00013564073756250282,10,8.025404531508684e-05,0,,,
predict_proba,onxpython,,,10,20,20,10,1,0.0029646549373865128,0.01412535784766078,0.0030065549071878195,0.003044667886570096,0.004124622559174895,0.0029646549373865128,0.01065873509627418,10,0.0030079165007919073,0,3.0,11.0,164680.0
predict_proba,onxonnxruntime1,,,10,20,20,10,1,4.24189493060112e-05,0.00011853803880512714,4.394492134451866e-05,4.5738182961940765e-05,5.226624198257923e-05,4.24189493060112e-05,9.569168474954834e-05,10,4.522060044109821e-05,0,3.0,11.0,164680.0
predict,skl,1.0,4211.0,100,20,20,10,1,7.026782259345055e-05,0.00015491992235183716,7.31560867279768e-05,7.83880241215229e-05,8.295434527099133e-05,7.026782259345055e-05,0.0001306491846237849,10,7.368088699877262e-05,0,,,
predict,onxpython,,,100,20,20,10,1,0.0029904679395258427,0.00914403609931469,0.004436261020600796,0.006099058082327247,0.005285074072889984,0.0029904679395258427,0.00914403609931469,10,0.004525211057625711,0,3.0,11.0,164680.0
predict,onxonnxruntime1,,,100,20,20,10,1,8.752010762691498e-05,0.00019133486784994602,9.063282050192356e-05,9.473203681409359e-05,0.00010242969729006291,8.752010762691498e-05,0.00016109191575940888,10,9.182258509099483e-05,0,3.0,11.0,164680.0
predict_proba,skl,1.0,4211.0,100,20,20,10,1,9.087496437132359e-05,0.00017243903130292892,9.450782090425491e-05,0.00010118796490132809,0.00010374695993959903,9.087496437132359e-05,0.00014941870399782424,10,9.52684786170721e-05,0,,,
predict_proba,onxpython,,,100,20,20,10,1,0.005497996928170323,0.011592370923608541,0.006271595135331154,0.009221934946253896,0.007801215280778706,0.005497996928170323,0.011416554673433759,10,0.007284902967512608,0,3.0,11.0,164680.0
predict_proba,onxonnxruntime1,,,100,20,20,10,1,0.0001321930903941393,0.00023398897610604763,0.00013478007167577744,0.00014101015403866768,0.00014740931801497935,0.0001321930903941393,0.0002053783209564777,10,0.00013534154277294874,0,3.0,11.0,164680.0
predict,skl,1.0,4211.0,1000,20,20,10,1,0.00017801811918616295,0.00029802205972373486,0.00018124980852007866,0.00019711488857865334,0.0001977139851078391,0.00017801811918616295,0.0002647737876422272,10,0.00018667546100914478,0,,,
predict,onxpython,,,1000,20,20,10,1,0.004747662926092744,0.0120879418682307,0.00905425800010562,0.0092436159029603,0.008718661568127572,0.004747662926092744,0.0120879418682307,10,0.009175089071504772,0,3.0,11.0,164680.0
predict,onxonnxruntime1,,,1000,20,20,10,1,0.0005485599394887686,0.0007961459923535585,0.0005520910490304232,0.0005697100423276424,0.0005840363213792443,0.0005485599394887686,0.0007242715907181043,10,0.0005593375535681844,0,3.0,11.0,164680.0
predict_proba,skl,1.0,4211.0,1000,20,20,10,1,0.00021340511739253998,0.004681078949943185,0.0002173439133912325,0.0002629379741847515,0.0006799569819122553,0.00021340511739253998,0.003294708780054045,10,0.00022405292838811874,0,,,
predict_proba,onxpython,,,1000,20,20,10,1,0.008800240932032466,0.011933989124372602,0.008841680129989982,0.008872098987922072,0.00915551632642746,0.008800240932032466,0.0109713163063781,10,0.008855144493281841,0,3.0,11.0,164680.0
predict_proba,onxonnxruntime1,,,1000,20,20,10,1,0.0009701638482511044,0.001153743825852871,0.0009757219813764095,0.0009891688823699951,0.0009979649679735304,0.0009701638482511044,0.0011010437438233648,10,0.0009784145513549447,0,3.0,11.0,164680.0
predict,skl,1.0,15.0,1,50,3,10,1,5.410611629486084e-05,0.0001242118887603283,5.542580038309097e-05,5.979090929031372e-05,6.372013594955206e-05,5.410611629486084e-05,0.00010365668332642969,10,5.63944922760129e-05,0,,,
predict,onxpython,,,1,50,3,10,1,0.0030244390945881605,0.011593539034947753,0.005979232024401426,0.008638868108391762,0.0074736692011356355,0.0030244390945881605,0.011593539034947753,10,0.007352317916229367,0,3.0,11.0,1298.0
predict,onxonnxruntime1,,,1,50,3,10,1,3.033597022294998e-05,0.00010593491606414318,3.087799996137619e-05,3.1597912311553955e-05,3.89972934499383e-05,3.033597022294998e-05,8.281897621115956e-05,10,3.1319563277065754e-05,0,3.0,11.0,1298.0
predict_proba,skl,1.0,15.0,1,50,3,10,1,7.205503061413765e-05,0.00014375103637576103,7.439707405865192e-05,8.137896656990051e-05,8.334754966199398e-05,7.205503061413765e-05,0.0001234666036812326,10,7.642211858183146e-05,0,,,
predict_proba,onxpython,,,1,50,3,10,1,0.0029825649689882994,0.014364219969138503,0.0073257500771433115,0.008930213982239366,0.007960311812348663,0.0029825649689882994,0.014364219969138503,10,0.00888072291854769,0,3.0,11.0,1298.0
predict_proba,onxonnxruntime1,,,1,50,3,10,1,3.209500573575497e-05,9.500212036073208e-05,3.259582445025444e-05,3.417511470615864e-05,3.9497925899922845e-05,3.209500573575497e-05,7.588220590042384e-05,10,3.281468525528908e-05,0,3.0,11.0,1298.0
predict,skl,1.0,15.0,10,50,3,10,1,5.505606532096863e-05,0.00014641694724559784,5.692802369594574e-05,6.508897058665752e-05,6.814489606767892e-05,5.505606532096863e-05,0.00011996342534640366,10,5.810242146253586e-05,0,,,
predict,onxpython,,,10,50,3,10,1,0.001549917971715331,0.011526529910042882,0.005800754996016622,0.005894010188058019,0.006267134309746325,0.001549917971715331,0.011105811804300633,10,0.005810118047520518,0,3.0,11.0,1298.0
predict,onxonnxruntime1,,,10,50,3,10,1,3.4220051020383835e-05,0.0001055810134857893,3.56289092451334e-05,3.787991590797901e-05,4.349320661276579e-05,3.4220051020383835e-05,8.43514309200637e-05,10,3.5984558053314686e-05,0,3.0,11.0,1298.0
predict_proba,skl,1.0,15.0,10,50,3,10,1,7.267482578754425e-05,0.00014914199709892273,7.773400284349918e-05,8.306512609124184e-05,8.584342431277037e-05,7.267482578754425e-05,0.00012796616377679136,10,7.916847243905067e-05,0,,,
predict_proba,onxpython,,,10,50,3,10,1,0.002796757034957409,0.015353391878306866,0.005448965122923255,0.0114392030518502,0.007302519935183227,0.002796757034957409,0.01515031572613116,10,0.005706502590328455,0,3.0,11.0,1298.0
predict_proba,onxonnxruntime1,,,10,50,3,10,1,4.1904160752892494e-05,0.00010679010301828384,4.237494431436062e-05,4.405900835990906e-05,4.9638282507658e-05,4.1904160752892494e-05,8.711339510727125e-05,10,4.272046498954296e-05,0,3.0,11.0,1298.0
predict,skl,1.0,15.0,100,50,3,10,1,6.068614311516285e-05,0.0001542281825095415,6.187893450260162e-05,6.731296889483929e-05,7.30548519641161e-05,6.068614311516285e-05,0.0001265469047367225,10,6.32960582152009e-05,0,,,
predict,onxpython,,,100,50,3,10,1,0.0014509279280900955,0.012722876155748963,0.002776205074042082,0.0101081149186939,0.0050534542417153714,0.0014509279280900955,0.012722876155748963,10,0.002904094639234245,0,3.0,11.0,1298.0
predict,onxonnxruntime1,,,100,50,3,10,1,7.541314698755741e-05,0.00015198998153209686,7.707206532359123e-05,8.012703619897366e-05,8.553641382604837e-05,7.541314698755741e-05,0.00012926267012226865,10,7.732945960015059e-05,0,3.0,11.0,1298.0
predict_proba,skl,1.0,15.0,100,50,3,10,1,8.189701475203037e-05,0.00015529897063970566,8.501601405441761e-05,9.050010703504086e-05,9.35504212975502e-05,8.189701475203037e-05,0.00013448006064540745,10,8.787098340690136e-05,0,,,
predict_proba,onxpython,,,100,50,3,10,1,0.001717996085062623,0.012076629092916846,0.0028692930936813354,0.009921415010467172,0.005503386212512851,0.001717996085062623,0.012076629092916846,10,0.002930743037723005,0,3.0,11.0,1298.0
predict_proba,onxonnxruntime1,,,100,50,3,10,1,0.00011986680328845978,0.00019745505414903164,0.00012073386460542679,0.00012400606647133827,0.00012931888923048974,0.00011986680328845978,0.00017403578293319203,10,0.00012098602019250393,0,3.0,11.0,1298.0
predict,skl,1.0,15.0,1000,50,3,10,1,0.00010432209819555283,0.00022529112175107002,0.00011156382970511913,0.00012045283801853657,0.00012499648146331311,0.00010432209819555283,0.00019162113032195283,10,0.00011370552238076925,0,,,
predict,onxpython,,,1000,50,3,10,1,8.906610310077667e-05,0.01346047199331224,0.0015295150224119425,0.002971465000882745,0.003757320693694055,8.906610310077667e-05,0.011998331072582927,10,0.002901306957937777,0,3.0,11.0,1298.0
predict,onxonnxruntime1,,,1000,50,3,10,1,0.00045445188879966736,0.0006137348245829344,0.00045926100574433804,0.00046653999015688896,0.00047832077834755184,0.00045445188879966736,0.0005684215285391842,10,0.00046129850670695305,0,3.0,11.0,1298.0
predict_proba,skl,1.0,15.0,1000,50,3,10,1,0.0001459508202970028,0.0002274499274790287,0.0001494227908551693,0.00015724310651421547,0.00015959558077156545,0.0001459508202970028,0.0002048727590064781,10,0.00015191605780273676,0,,,
predict_proba,onxpython,,,1000,50,3,10,1,0.0027827450539916754,0.009792643133550882,0.0028098290786147118,0.0028531579300761223,0.0036748091224581003,0.0027827450539916754,0.0077805471906774665,10,0.0028295390075072646,0,3.0,11.0,1298.0
predict_proba,onxonnxruntime1,,,1000,50,3,10,1,0.0008720289915800095,0.0009848398622125387,0.0008856551721692085,0.0009006480686366558,0.0008972995681688189,0.0008720289915800095,0.0009580409298478156,10,0.0008909018943086267,0,3.0,11.0,1298.0
predict,skl,1.0,275.0,1,50,10,10,1,5.474314093589783e-05,0.00012382888235151768,5.659996531903744e-05,6.425008177757263e-05,6.55194278806448e-05,5.474314093589783e-05,0.00010418216712651118,10,5.820253863930702e-05,0,,,
predict,onxpython,,,1,50,10,10,1,2.7959933504462242e-05,7.600896060466766e-05,2.8704991564154625e-05,3.0203955247998238e-05,3.4115160815417767e-05,2.7959933504462242e-05,6.162700136748329e-05,10,2.9231887310743332e-05,0,3.0,11.0,11169.0
predict,onxonnxruntime1,,,1,50,10,10,1,2.9144110158085823e-05,7.815100252628326e-05,2.9508955776691437e-05,3.0118972063064575e-05,3.49478330463171e-05,2.9144110158085823e-05,6.331314400674161e-05,10,2.983654849231243e-05,0,3.0,11.0,11169.0
predict_proba,skl,1.0,275.0,1,50,10,10,1,7.084500975906849e-05,8.873804472386837e-05,7.295585237443447e-05,7.799500599503517e-05,7.592369802296161e-05,7.084500975906849e-05,8.593516517900181e-05,10,7.393246050924063e-05,0,,,
predict_proba,onxpython,,,1,50,10,10,1,3.9268983528018e-05,6.696302443742752e-05,3.9743026718497276e-05,4.199310205876827e-05,4.335008561611176e-05,3.9268983528018e-05,5.922272691179553e-05,10,4.0016486309468746e-05,0,3.0,11.0,11169.0
predict_proba,onxonnxruntime1,,,1,50,10,10,1,3.234110772609711e-05,4.5703956857323647e-05,3.246101550757885e-05,3.364402800798416e-05,3.431339282542467e-05,3.234110772609711e-05,4.2061382864008105e-05,10,3.253505565226078e-05,0,3.0,11.0,11169.0
predict,skl,1.0,275.0,10,50,10,10,1,5.558389239013195e-05,0.00011809892021119595,5.788588896393776e-05,6.251712329685688e-05,6.522070616483688e-05,5.558389239013195e-05,0.00010030959773121053,10,5.882361438125372e-05,0,,,
predict,onxpython,,,10,50,10,10,1,0.001498237019404769,0.011795382015407085,0.005904722027480602,0.00885333213955164,0.006650850316509605,0.001498237019404769,0.011795382015407085,10,0.005940232425928116,0,3.0,11.0,11169.0
predict,onxonnxruntime1,,,10,50,10,10,1,3.4490134567022324e-05,0.00010437495075166225,3.4907134249806404e-05,3.5899924114346504e-05,4.2581441812217234e-05,3.4490134567022324e-05,8.308738083693255e-05,10,3.5273958928883076e-05,0,3.0,11.0,11169.0
predict_proba,skl,1.0,275.0,10,50,10,10,1,7.440894842147827e-05,0.00015022512525320053,7.967907004058361e-05,8.630193769931793e-05,8.76168953254819e-05,7.440894842147827e-05,0.0001293446592578299,10,8.070701733231544e-05,0,,,
predict_proba,onxpython,,,10,50,10,10,1,0.0014763199724256992,0.013019190169870853,0.002852895064279437,0.01051146094687283,0.007319257804192602,0.0014763199724256992,0.013019190169870853,10,0.008881779504008591,0,3.0,11.0,11169.0
predict_proba,onxonnxruntime1,,,10,50,10,10,1,4.226411692798138e-05,0.00010593305341899395,4.254397936165333e-05,4.3700914829969406e-05,4.955159965902567e-05,4.226411692798138e-05,8.651602679203312e-05,10,4.2757950723171234e-05,0,3.0,11.0,11169.0
predict,skl,1.0,275.0,100,50,10,10,1,6.284099072217941e-05,0.00014116312377154827,6.655207835137844e-05,7.170392200350761e-05,7.527568377554416e-05,6.284099072217941e-05,0.00011897094861154678,10,6.77469652146101e-05,0,,,
predict,onxpython,,,100,50,10,10,1,0.0014508019667118788,0.014542577089741826,0.0028267200104892254,0.012269877828657627,0.006171699659898877,0.0014508019667118788,0.014542577089741826,10,0.002906652051024139,0,3.0,11.0,11169.0
predict,onxonnxruntime1,,,100,50,10,10,1,7.881713099777699e-05,0.00016297982074320316,8.02888534963131e-05,8.38900450617075e-05,8.977088145911694e-05,7.881713099777699e-05,0.0001378478452006172,10,8.13499791547656e-05,0,3.0,11.0,11169.0
predict_proba,skl,1.0,275.0,100,50,10,10,1,8.378294296562672e-05,0.0001621851697564125,8.754502050578594e-05,9.186216630041599e-05,9.596629533916711e-05,8.378294296562672e-05,0.00013968619874715066,10,8.865445852279663e-05,0,,,
predict_proba,onxpython,,,100,50,10,10,1,0.0017176358960568905,0.013667193008586764,0.002744280965998769,0.002947193803265691,0.004649088368751109,0.0017176358960568905,0.013247193000544758,10,0.002925705979578197,0,3.0,11.0,11169.0
predict_proba,onxonnxruntime1,,,100,50,10,10,1,0.0001207978930324316,0.00019892887212336063,0.00012334599159657955,0.00012501003220677376,0.00013138577342033386,0.0001207978930324316,0.0001756895733443254,10,0.00012366403825581074,0,3.0,11.0,11169.0
predict,skl,1.0,275.0,1000,50,10,10,1,0.00013001682236790657,0.0002613149117678404,0.00013554212637245655,0.00014476105570793152,0.00015044037718325853,0.00013001682236790657,0.00022400200118667164,10,0.00013818603474646807,0,,,
predict,onxpython,,,1000,50,10,10,1,0.0015441621653735638,0.01322913309559226,0.0028776568360626698,0.010864892043173313,0.005374247045256198,0.0015441621653735638,0.01322913309559226,10,0.0029532426269724965,0,3.0,11.0,11169.0
predict,onxonnxruntime1,,,1000,50,10,10,1,0.0004867680836468935,0.0006799709517508745,0.0004896309692412615,0.0005079898983240128,0.0005152818979695439,0.0004867680836468935,0.0006250911351014443,10,0.0004932209849357605,0,3.0,11.0,11169.0
predict_proba,skl,1.0,275.0,1000,50,10,10,1,0.0001729221548885107,0.0002479138784110546,0.00017407210543751717,0.0001815110445022583,0.00018444515299052,0.0001729221548885107,0.00022692849504038568,10,0.0001765466295182705,0,,,
predict_proba,onxpython,,,1000,50,10,10,1,0.0041937429923564196,0.016319012036547065,0.004281591856852174,0.01532041491009295,0.008641277439892292,0.0041937429923564196,0.016319012036547065,10,0.004308989970013499,0,3.0,11.0,11169.0
predict_proba,onxonnxruntime1,,,1000,50,10,10,1,0.0008932179771363735,0.012982798041775823,0.0008981290739029646,0.0009140439797192812,0.002125267707742751,0.0008932179771363735,0.009219459003844506,10,0.0009025675244629383,0,3.0,11.0,11169.0
predict,skl,1.0,2705.0,1,50,20,10,1,5.0860922783613205e-05,0.00011538201943039894,5.2493996918201447e-05,6.675790064036846e-05,6.285985000431538e-05,5.0860922783613205e-05,9.936717223640979e-05,10,5.470041651278734e-05,0,,,
predict,onxpython,,,1,50,20,10,1,0.0015963839832693338,0.003002830082550645,0.0027545560151338577,0.0028790028300136328,0.002713719313032925,0.0019680536550822037,0.003002830082550645,10,0.0028274456271901727,0,3.0,11.0,105944.0
predict,onxonnxruntime1,,,1,50,20,10,1,2.9384158551692963e-05,8.068699389696121e-05,2.9677990823984146e-05,3.0383002012968063e-05,3.528110682964325e-05,2.9384158551692963e-05,6.506609025548268e-05,10,2.9738061130046844e-05,0,3.0,11.0,105944.0
predict_proba,skl,1.0,2705.0,1,50,20,10,1,7.303920574486256e-05,9.497790597379208e-05,7.690209895372391e-05,8.140015415847301e-05,7.980659138411284e-05,7.303920574486256e-05,9.162307732629424e-05,10,7.884344086050987e-05,0,,,
predict_proba,onxpython,,,1,50,20,10,1,0.0016058390028774738,0.0029711618553847075,0.002793376101180911,0.002869744086638093,0.0026960228802636265,0.0019618072891957753,0.0029711618553847075,10,0.0028121699579060078,0,3.0,11.0,105944.0
predict_proba,onxonnxruntime1,,,1,50,20,10,1,3.264215774834156e-05,5.012401379644871e-05,3.2804906368255615e-05,3.375811502337456e-05,3.5137031227350234e-05,3.264215774834156e-05,4.527509977739925e-05,10,3.303645644336939e-05,0,3.0,11.0,105944.0
predict,skl,1.0,2705.0,10,50,20,10,1,5.5726151913404465e-05,8.523999713361263e-05,5.818088538944721e-05,6.614206358790398e-05,6.409208290278912e-05,5.5726151913404465e-05,8.347509016344577e-05,10,5.921244155615568e-05,0,,,
predict,onxpython,,,10,50,20,10,1,0.0014826590195298195,0.0030485379975289106,0.0027447990141808987,0.00292029301635921,0.002714020502753556,0.0018871277695643512,0.0030485379975289106,10,0.0028141074581071734,0,3.0,11.0,105944.0
predict,onxonnxruntime1,,,10,50,20,10,1,3.4630997106432915e-05,5.8720819652080536e-05,3.543589264154434e-05,4.0111131966114044e-05,3.96018847823143e-05,3.4630997106432915e-05,5.333450420279186e-05,10,3.692100290209055e-05,0,3.0,11.0,105944.0
predict_proba,skl,1.0,2705.0,10,50,20,10,1,7.348693907260895e-05,9.693694300949574e-05,8.007092401385307e-05,8.511403575539589e-05,8.303937502205372e-05,7.348693907260895e-05,9.47120254706328e-05,10,8.333590812981129e-05,0,,,
predict_proba,onxpython,,,10,50,20,10,1,7.14289490133524e-05,0.0028972909785807133,0.0018191570416092873,0.0028014639392495155,0.0021655687130987646,0.0004250323585828172,0.0028972909785807133,10,0.0027413880452513695,0,3.0,11.0,105944.0
predict_proba,onxonnxruntime1,,,10,50,20,10,1,4.264200106263161e-05,7.108715362846851e-05,4.345318302512169e-05,4.692189395427704e-05,4.730250220745802e-05,4.264200106263161e-05,6.320513269978561e-05,10,4.417903255671263e-05,0,3.0,11.0,105944.0
predict,skl,1.0,2705.0,100,50,20,10,1,6.859400309622288e-05,0.00010801199823617935,6.997096352279186e-05,7.840385660529137e-05,7.794925477355719e-05,6.859400309622288e-05,0.00010288534634314179,10,7.238239049911499e-05,0,,,
predict,onxpython,,,100,50,20,10,1,0.0014464359264820814,0.004300275119021535,0.0027918689884245396,0.0029434470925480127,0.0027167352149263025,0.0014464359264820814,0.004195287865243937,10,0.0028426965000107884,0,3.0,11.0,105944.0
predict,onxonnxruntime1,,,100,50,20,10,1,8.664699271321297e-05,0.00013595004566013813,8.934410288929939e-05,9.45099163800478e-05,9.549439419060945e-05,8.664699271321297e-05,0.00012270182985554592,10,9.097298607230186e-05,0,3.0,11.0,105944.0
predict_proba,skl,1.0,2705.0,100,50,20,10,1,8.894712664186954e-05,0.0016974839381873608,9.131897240877151e-05,9.92689747363329e-05,0.0002588583854958415,8.894712664186954e-05,0.0011994213061339927,10,9.194284211844206e-05,0,,,
predict_proba,onxpython,,,100,50,20,10,1,0.0019513447768986225,0.0033477998804301023,0.0028766710311174393,0.003295737784355879,0.002968555851839483,0.0021650675708295396,0.0033477998804301023,10,0.003057150519452989,0,3.0,11.0,105944.0
predict_proba,onxonnxruntime1,,,100,50,20,10,1,0.0001297320704907179,0.0001759510487318039,0.00013111112639307976,0.00013538682833313942,0.00013727280311286448,0.0001297320704907179,0.00016326564277418306,10,0.00013185443822294474,0,3.0,11.0,105944.0
predict,skl,1.0,2705.0,1000,50,20,10,1,0.00017635012045502663,0.00027152011170983315,0.00018092896789312363,0.0001974189653992653,0.00019320882856845855,0.00017635012045502663,0.00024686253839283697,10,0.00018129602540284395,0,,,
predict,onxpython,,,1000,50,20,10,1,0.001719876891002059,0.0030109649524092674,0.0029055720660835505,0.002992542926222086,0.0028181672561913727,0.002092038452751138,0.0030109649524092674,10,0.0029303684132173657,0,3.0,11.0,105944.0
