method,lib,skl_nb_base_estimators,skl_rf_nodes,N,dim,max_depth,n_estimators,onnx_options,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size,error
predict,onxonnxruntime1,,,10,5,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0002625053748488426,0.0005288524553179741,0.0002936581149697304,0.0003422265872359276,0.00032796608284115793,0.0002625053748488426,0.0004691436552166101,10,0.00030301744118332863,0,1.0,12.0,1850428.0,
predict_proba,skl,101.0,48238.0,10,5,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009426453150808811,0.009868726134300232,0.009463215246796608,0.009533324278891087,0.00951734660193324,0.009426453150808811,0.009757010960159514,10,0.009472236968576908,0,,,,
predict_proba,onxpython_compiled,,,10,5,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0018347445875406265,0.00465276837348938,0.0030930284410715103,0.0032021747902035713,0.0030527111142873765,0.0018347445875406265,0.004502496444033716,10,0.003158263396471739,0,1.0,12.0,1850428.0,
predict_proba,onxonnxruntime1,,,10,5,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00026120804250240326,0.0005891704931855202,0.00028439611196517944,0.00034051481634378433,0.00032820031046867373,0.00026120804250240326,0.0005058220511618577,10,0.000292985700070858,0,1.0,12.0,1850428.0,
predict,skl,101.0,48238.0,100,5,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.010230351239442825,0.010778571479022503,0.01037457026541233,0.010426342487335205,0.010414500068873168,0.010230351239442825,0.010675455567298021,10,0.010392176453024149,0,,,,
predict,onxpython_compiled,,,100,5,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0034511126577854156,0.006253646686673164,0.004007342271506786,0.0048220716416835785,0.004593515023589134,0.0034511126577854156,0.006253646686673164,10,0.004723334219306707,0,1.0,12.0,1850428.0,
predict,onxonnxruntime1,,,100,5,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0024299761280417442,0.003040696494281292,0.0025237910449504852,0.0026044324040412903,0.002589901257306337,0.0024299761280417442,0.0029055984563704966,10,0.002536520827561617,0,1.0,12.0,1850428.0,
predict_proba,skl,101.0,48238.0,100,5,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.010327896103262901,0.010635016486048698,0.010375183075666428,0.010445717722177505,0.010420356877148151,0.010327896103262901,0.010582236111123178,10,0.010392975993454456,0,,,,
predict_proba,onxpython_compiled,,,100,5,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0035133976489305496,0.004908167757093906,0.0046823639422655106,0.004803061485290527,0.004573522880673408,0.003769301945731907,0.004908167757093906,10,0.004746200982481241,0,1.0,12.0,1850428.0,
predict_proba,onxonnxruntime1,,,100,5,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0024108942598104477,0.0030094822868704796,0.0024998094886541367,0.0025270115584135056,0.002545003220438957,0.0024108942598104477,0.0028641901337493024,10,0.002510837744921446,0,1.0,12.0,1850428.0,
predict,skl,101.0,52494.0,1,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009083322249352932,0.010570510290563107,0.009123208932578564,0.009153246879577637,0.00927161993458867,0.009083322249352932,0.01012205774692907,10,0.009128545876592398,0,,,,
predict,onxpython_compiled,,,1,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015842895954847336,0.003028305247426033,0.0029305005446076393,0.0029542380943894386,0.0028165556490421296,0.002009385187576049,0.003028305247426033,10,0.00294215464964509,0,1.0,12.0,2016413.0,
predict,onxonnxruntime1,,,1,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,5.54816797375679e-05,0.00021046865731477737,6.0908496379852295e-05,8.13063234090805e-05,8.309101685881615e-05,5.54816797375679e-05,0.00016893875804865018,10,6.92484900355339e-05,0,1.0,12.0,2016413.0,
predict_proba,skl,101.0,52494.0,1,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009045545943081379,0.009541076608002186,0.009107517078518867,0.009242559783160686,0.009177647531032562,0.009045545943081379,0.00945406954175522,10,0.009111811872571707,0,,,,
predict_proba,onxpython_compiled,,,1,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015545468777418137,0.002954956144094467,0.002932380884885788,0.0029439199715852737,0.002778518386185169,0.0019709758392585618,0.002954956144094467,10,0.002934042364358902,0,1.0,12.0,2016413.0,
predict_proba,onxonnxruntime1,,,1,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,5.343835800886154e-05,0.00018825381994247437,5.936715751886368e-05,7.955729961395264e-05,7.81589187681675e-05,5.343835800886154e-05,0.00015291640238796725,10,6.373319774866104e-05,0,1.0,12.0,2016413.0,
predict,skl,101.0,52494.0,10,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009412126615643501,0.00971091166138649,0.009428681805729866,0.009496357291936874,0.009488080255687236,0.009412126615643501,0.009666458171755448,10,0.009447380900382996,0,,,,
predict,onxpython_compiled,,,10,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0017881393432617188,0.004653171636164188,0.0032207677140831947,0.003279751166701317,0.0031192866154015064,0.0017881393432617188,0.004623376497172904,10,0.0032537183724343777,0,1.0,12.0,2016413.0,
predict,onxonnxruntime1,,,10,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0002660956233739853,0.0005781557410955429,0.0002925656735897064,0.00032938364893198013,0.00032866233959794044,0.0002660956233739853,0.000497657002497517,10,0.0003026081249117851,0,1.0,12.0,2016413.0,
predict_proba,skl,101.0,52494.0,10,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009406071156263351,0.009894697926938534,0.00945569109171629,0.00951084028929472,0.009507316909730435,0.009406071156263351,0.009768789436223495,10,0.009466688614338636,0,,,,
predict_proba,onxpython_compiled,,,10,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0018434412777423859,0.0046567367389798164,0.003195442259311676,0.0032460996881127357,0.003065320011228323,0.0018434412777423859,0.004533600225994342,10,0.003215639851987362,0,1.0,12.0,2016413.0,
predict_proba,onxonnxruntime1,,,10,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00026793405413627625,0.0005686860531568527,0.0002888534218072891,0.0003416687250137329,0.00032977797091007235,0.00026793405413627625,0.0004944458446459854,10,0.00030707335099577904,0,1.0,12.0,2016413.0,
predict,skl,101.0,52494.0,100,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.010331832803785801,0.010674238204956055,0.010374067351222038,0.01043818797916174,0.010428017843514681,0.010331832803785801,0.010617882967595279,10,0.010385170113295317,0,,,,
predict,onxpython_compiled,,,100,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.003714851103723049,0.0049903374165296555,0.004779806360602379,0.004906770773231983,0.004743013624101877,0.004056765675105223,0.0049903374165296555,10,0.004861208610236645,0,1.0,12.0,2016413.0,
predict,onxonnxruntime1,,,100,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.002419666387140751,0.0031000440940260887,0.002484560012817383,0.0025181472301483154,0.0025605651549994945,0.002419666387140751,0.0029467085308997566,10,0.0024934648536145687,0,1.0,12.0,2016413.0,
predict_proba,skl,101.0,52494.0,100,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.010360430926084518,0.010612094774842262,0.010409452021121979,0.010439332574605942,0.010436986293643712,0.010360430926084518,0.010563931076062164,10,0.010429583955556154,0,,,,
predict_proba,onxpython_compiled,,,100,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00356966070830822,0.006256205961108208,0.004680601879954338,0.004896680824458599,0.0046245776116847995,0.00356966070830822,0.006121875442097252,10,0.004821978509426117,0,1.0,12.0,2016413.0,
predict_proba,onxonnxruntime1,,,100,5,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0024666311219334602,0.003153563477098942,0.002496039494872093,0.0025652358308434486,0.0025932712480425833,0.0024666311219334602,0.0029725132617111154,10,0.002548480872064829,0,1.0,12.0,2016413.0,
predict,skl,101.0,55730.0,1,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009138434194028378,0.010543320327997208,0.009170937351882458,0.009299078956246376,0.00936277825385332,0.009138434194028378,0.010149193487254172,10,0.009237801656126976,0,,,,
predict,onxpython_compiled,,,1,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015645455569028854,0.002949753776192665,0.002929023467004299,0.002945858985185623,0.002793482691049576,0.0019895662508510933,0.002949753776192665,10,0.002932299394160509,0,1.0,12.0,2142631.0,
predict,onxonnxruntime1,,,1,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,6.094016134738922e-05,0.00025247596204280853,6.925966590642929e-05,0.00010654330253601074,9.946702048182487e-05,6.094016134738922e-05,0.00020826890366270739,10,7.389113306999207e-05,0,1.0,12.0,2142631.0,
predict_proba,skl,101.0,55730.0,1,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00911236647516489,0.009649625979363918,0.00918272603303194,0.009225388988852501,0.009236882533878088,0.00911236647516489,0.00952055004493874,10,0.009197634179145098,0,,,,
predict_proba,onxpython_compiled,,,1,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015598703175783157,0.0029554758220911026,0.0029340656474232674,0.0029454175382852554,0.0028026048094034195,0.001990536041610745,0.0029554758220911026,10,0.0029357909224927425,0,1.0,12.0,2142631.0,
predict_proba,onxonnxruntime1,,,1,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,6.0789287090301514e-05,0.00020484346896409988,6.550829857587814e-05,9.553320705890656e-05,8.975695818662644e-05,6.0789287090301514e-05,0.00017096908393879174,10,7.274933159351349e-05,0,1.0,12.0,2142631.0,
predict,skl,101.0,55730.0,10,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009505494497716427,0.009859493002295494,0.009560572914779186,0.009623508900403976,0.009602341894060373,0.009505494497716427,0.009798319376294279,10,0.00957259675487876,0,,,,
predict,onxpython_compiled,,,10,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0020287558436393738,0.004737119190394878,0.0031946999952197075,0.003291062079370022,0.0031301960349082946,0.0020287558436393738,0.00452767998383281,10,0.003244154155254364,0,1.0,12.0,2142631.0,
predict,onxonnxruntime1,,,10,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00028537213802337646,0.0006323354318737984,0.00029940903186798096,0.00034453626722097397,0.00035046422854065893,0.00028537213802337646,0.000540464134083687,10,0.0003270781598985195,0,1.0,12.0,2142631.0,
predict_proba,skl,101.0,55730.0,10,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00951519887894392,0.010043502785265446,0.009543381631374359,0.009622560814023018,0.009625865332782268,0.00951519887894392,0.009921572576577619,10,0.009564753621816635,0,,,,
predict_proba,onxpython_compiled,,,10,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00181672815233469,0.004741602577269077,0.0032265009358525276,0.003384571522474289,0.0031655593775212765,0.00181672815233469,0.004741602577269077,10,0.003271527122706175,0,1.0,12.0,2142631.0,
predict_proba,onxonnxruntime1,,,10,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0002805665135383606,0.0005846275016665459,0.0002891523763537407,0.00034228432923555374,0.00033861584961414337,0.0002805665135383606,0.0005061125493865451,10,0.0003147050738334656,0,1.0,12.0,2142631.0,
predict,skl,101.0,55730.0,100,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.010455599054694176,0.010950985364615917,0.010487275198101997,0.010562509298324585,0.010562493558973074,0.010455599054694176,0.010831655256245033,10,0.010526382829993963,0,,,,
predict,onxpython_compiled,,,100,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0040173036977648735,0.006477550603449345,0.004998648539185524,0.0050996337085962296,0.005089577659964562,0.0040173036977648735,0.006190905508634562,10,0.0050305891782045364,0,1.0,12.0,2142631.0,
predict,onxonnxruntime1,,,100,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.002533826045691967,0.003179337829351425,0.002614554949104786,0.002772045321762562,0.0026966068893671037,0.002533826045691967,0.003052794843319979,10,0.0026443619281053543,0,1.0,12.0,2142631.0,
predict_proba,skl,101.0,55730.0,100,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.010400195606052876,0.010817562229931355,0.010470389388501644,0.010591531172394753,0.010551435686647893,0.010400195606052876,0.010808829881799969,10,0.010509246028959751,0,,,,
predict_proba,onxpython_compiled,,,100,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.003763296641409397,0.00794187095016241,0.004970166832208633,0.005065705627202988,0.0050808083266019825,0.003763296641409397,0.007202587464844765,10,0.005007224623113871,0,1.0,12.0,2142631.0,
predict_proba,onxonnxruntime1,,,100,5,10,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0025268960744142532,0.0032784827053546906,0.002645031549036503,0.0026688063517212868,0.002698131650686264,0.0025268960744142532,0.0030871541277766932,10,0.0026606572791934013,0,1.0,12.0,2142631.0,
predict,skl,101.0,44698.0,1,5,10,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0088200019672513,0.010151982307434082,0.008855982683598995,0.00900761317461729,0.009022736549377441,0.0088200019672513,0.009773284281024338,10,0.008885900489985943,0,,,,
predict,onxpython_compiled,,,1,5,10,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015539396554231644,0.002962484024465084,0.0028341300785541534,0.0029363129287958145,0.0026766319759190084,0.001787148354663103,0.002962484024465084,10,0.00288578774780035,0,1.0,12.0,1712356.0,
predict,onxonnxruntime1,,,1,5,10,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,5.552545189857483e-05,0.00019696634262800217,6.0288235545158386e-05,7.308553904294968e-05,7.806001231074333e-05,5.552545189857483e-05,0.00015696838730596896,10,6.59446232020855e-05,0,1.0,12.0,1712356.0,
predict_proba,skl,101.0,44698.0,1,5,10,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008894328027963638,0.009572762995958328,0.008983629755675793,0.009225422516465187,0.009095435682684182,0.008894328027963638,0.009488964034726773,10,0.009020810946822166,0,,,,
predict_proba,onxpython_compiled,,,1,5,10,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015421770513057709,0.0029638996347784996,0.002923504449427128,0.0029430771246552467,0.0027938980609178545,0.001975504806702416,0.0029638996347784996,10,0.0029250760562717915,0,1.0,12.0,1712356.0,
predict_proba,onxonnxruntime1,,,1,5,10,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,5.6774355471134186e-05,0.000186222605407238,5.9380196034908295e-05,7.269997149705887e-05,7.645944133400917e-05,5.6774355471134186e-05,0.0001493518177370665,10,6.502075120806694e-05,0,1.0,12.0,1712356.0,
predict,skl,101.0,44698.0,10,5,10,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009195014834403992,0.009751209057867527,0.009296290576457977,0.009377258829772472,0.009358204063028097,0.009195014834403992,0.009639405404183524,10,0.009343738667666912,0,,,,
predict,onxpython_compiled,,,10,5,10,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0017717359587550163,0.003256581723690033,0.003074048087000847,0.003163754940032959,0.0029971563257277013,0.002182553520066508,0.003256581723690033,10,0.003112112171947956,0,1.0,12.0,1712356.0,
predict,onxonnxruntime1,,,10,5,10,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00026347115635871887,0.0005560815334320068,0.0002706078812479973,0.00031562894582748413,0.0003114164806902409,0.00026347115635871887,0.0004754119826564775,10,0.00027973903343081474,0,1.0,12.0,1712356.0,
predict_proba,skl,101.0,44698.0,10,5,10,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009158321656286716,0.009829099290072918,0.009227557107806206,0.00943372305482626,0.009344361815601587,0.009158321656286716,0.009725021267520815,10,0.009261306840926409,0,,,,
predict_proba,onxpython_compiled,,,10,5,10,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0017455164343118668,0.0045924680307507515,0.003039194270968437,0.00312693789601326,0.00295057138428092,0.0017455164343118668,0.004410349815293846,10,0.00306418864056468,0,1.0,12.0,1712356.0,
