lib,N,dataset,dim,model,norm,repeat,number,min,max,mean,lower,upper,count,median,diff_pyrt,upper_diff_pyrt,lower_diff_pyrt,diff_pyrtc,upper_diff_pyrtc,lower_diff_pyrtc,fit_estimator_weights_.shape,fit_estimator_errors_.shape,fit_estimators_.size,fit_estimators_.n_classes_,fit_estimators_.sum|tree_.node_count,fit_estimators_.n_features_,fit_estimators_.sum|tree_.leave_count,fit_estimators_.max|tree_.max_depth,fit_n_classes_,fit_n_features_,fit_tree_.node_count,fit_tree_.leave_count,fit_tree_.max_depth,fit_estimators_.shape,fit_train_score_.shape,fit_estimators_..n_features_,fit_estimators_..n_classes_,fit_estimators_.sum|.sum|tree_.node_count,fit_estimators_.max|.max|tree_.max_depth,fit_estimators_.sum|.sum|tree_.leave_count,fit_validation_score_.shape,fit__predictors.size,fit__predictors.sum|tree_.node_count,fit__predictors.sum|tree_.leave_count,fit__predictors.max|tree_.max_depth,fit__fit_X.shape,fit_objective,fit_n_targets,fit_node_count,fit_ntrees,fit_leave_count,fit_mode_count,fit_coef_.shape,fit_singular_.shape,fit_intercept_.shape,fit_best_loss_.shape,fit_loss_.shape,fit_class_weight_.shape,fit_support_.shape,fit_support_vectors_.shape,fit_dual_coef_.shape,fit_probA_.shape,fit_probB_.shape
pyrt,100,boston,-1,SVR,False,5,1,0.0003015235997736454,0.0003456282429397106,0.0003119415603578091,0.0003015235997736454,0.0003450340615294189,5,0.0003038938157260418,1.1220925871668897e-05,1.2708123954041639e-05,9.565936025524024e-06,1.1220925871668897e-05,1.2708123954041639e-05,9.565936025524024e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrtc,100,boston,-1,SVR,False,5,1,0.0002943938598036766,0.00031085917726159096,0.0002987008541822433,0.0002943938598036766,0.0003107191457027768,5,0.000295993871986866,1.1220925871668897e-05,1.2708123954041639e-05,9.565936025524024e-06,1.1220925871668897e-05,1.2708123954041639e-05,9.565936025524024e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
ort,200,boston,-1,SVR,False,5,1,0.0020087589509785175,0.0020732260309159756,0.002025076746940613,0.0020087589509785175,0.002072554605010614,5,0.002013504970818758,1.1942371462936308e-05,1.2708123954041639e-05,8.879361498514982e-06,1.1942371462936308e-05,1.2708123954041639e-05,8.879361498514982e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
skl,200,boston,-1,SVR,False,5,1,0.0020097182132303715,0.002022844273597002,0.002015394810587168,0.0020097182132303715,0.002022844273597002,5,0.002013280987739563,1.1942371462936308e-05,1.2708123954041639e-05,8.879361498514982e-06,1.1942371462936308e-05,1.2708123954041639e-05,8.879361498514982e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrt,200,boston,-1,SVR,False,5,1,0.0005915788933634758,0.0006373440846800804,0.0006068166345357895,0.0005915788933634758,0.0006373440846800804,5,0.0005995351821184158,1.1942371462936308e-05,1.2708123954041639e-05,8.879361498514982e-06,1.1942371462936308e-05,1.2708123954041639e-05,8.879361498514982e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrtc,200,boston,-1,SVR,False,5,1,0.0005849739536643028,0.0005911192856729031,0.0005870993249118328,0.0005849739536643028,0.0005911192856729031,5,0.0005859360098838806,1.1942371462936308e-05,1.2708123954041639e-05,8.879361498514982e-06,1.1942371462936308e-05,1.2708123954041639e-05,8.879361498514982e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
ort,500,boston,-1,SVR,False,5,1,0.005006376188248396,0.00541492598131299,0.005203866492956876,0.005006376188248396,0.00541492598131299,5,0.005228354129940271,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
skl,500,boston,-1,SVR,False,5,1,0.0049528018571436405,0.005345779005438089,0.005166975874453783,0.0049528018571436405,0.005345779005438089,5,0.005170902237296104,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrt,500,boston,-1,SVR,False,5,1,0.0014586611650884151,0.0043502808548510075,0.002325097192078829,0.0014586611650884151,0.0043502808548510075,5,0.001472171861678362,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrtc,500,boston,-1,SVR,False,5,1,0.0014558942057192326,0.001487039029598236,0.0014710219576954842,0.0014558942057192326,0.001487039029598236,5,0.0014699161984026432,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
ort,1000,boston,-1,SVR,False,5,1,0.009986104909330606,0.010323620401322842,0.010107722878456116,0.009986104909330606,0.010323620401322842,5,0.009989890269935131,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
skl,1000,boston,-1,SVR,False,5,1,0.009818469639867544,0.009845859836786985,0.009831853210926056,0.009818469639867544,0.009845859836786985,5,0.00982654606923461,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrt,1000,boston,-1,SVR,False,5,1,0.002899128943681717,0.0029510408639907837,0.002911064773797989,0.002899128943681717,0.002950336470237036,5,0.0029012607410550117,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrtc,1000,boston,-1,SVR,False,5,1,0.0028874720446765423,0.002895427867770195,0.002891550958156586,0.0028874720446765423,0.002895427867770195,5,0.002891934011131525,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
ort,2000,boston,-1,SVR,False,5,1,0.019952519796788692,0.020604781806468964,0.020092914905399085,0.019952519796788692,0.020594916275648082,5,0.019964941311627626,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
skl,2000,boston,-1,SVR,False,5,1,0.019556789193302393,0.019634862896054983,0.019577631447464227,0.019556789193302393,0.019634862896054983,5,0.019560515880584717,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrt,2000,boston,-1,SVR,False,5,1,0.005780020263046026,0.005899716168642044,0.005808767303824425,0.005780020263046026,0.0058989619905455565,5,0.0057833632454276085,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrtc,2000,boston,-1,SVR,False,5,1,0.005771064665168524,0.0058416700921952724,0.005790051724761725,0.005771064665168524,0.005841213905658186,5,0.00578022375702858,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
ort,5000,boston,-1,SVR,False,5,1,0.04987001605331898,0.05118206609040499,0.050448857992887494,0.04987001605331898,0.05118206609040499,5,0.050369844771921635,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
skl,5000,boston,-1,SVR,False,5,1,0.048809503205120564,0.048935626167804,0.04887032136321068,0.048809503205120564,0.048935626167804,5,0.0488544893451035,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrt,5000,boston,-1,SVR,False,5,1,0.014430305920541286,0.014507817104458809,0.014458705764263868,0.014430305920541286,0.014507817104458809,5,0.014443106018006802,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrtc,5000,boston,-1,SVR,False,5,1,0.014425466302782297,0.01985572511330247,0.0155173578299582,0.014425466302782297,0.01976896682959508,5,0.014435173012316227,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
ort,10000,boston,-1,SVR,False,5,1,0.09977374784648418,0.1018655109219253,0.10026788860559463,0.09977374784648418,0.10184269415425597,5,0.09989164303988218,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
skl,10000,boston,-1,SVR,False,5,1,0.09761139331385493,0.09918149979785085,0.09827609518542886,0.09761139331385493,0.09918149979785085,5,0.09773542499169707,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrt,10000,boston,-1,SVR,False,5,1,0.028837298043072224,0.029003652278333902,0.02889099167659879,0.028837298043072224,0.029003652278333902,5,0.028856909833848476,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrtc,10000,boston,-1,SVR,False,5,1,0.028835745994001627,0.03718459000810981,0.03276270972564817,0.028835745994001627,0.03718459000810981,5,0.03307772008702159,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
ort,20000,boston,-1,SVR,False,5,1,0.19936158694326878,0.20192001201212406,0.20006236750632525,0.19936158694326878,0.20192001201212406,5,0.1995714232325554,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
skl,20000,boston,-1,SVR,False,5,1,0.19540865113958716,0.198388678021729,0.19667909014970064,0.19540865113958716,0.198388678021729,5,0.1959594371728599,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrt,20000,boston,-1,SVR,False,5,1,0.057663723826408386,0.0577740459702909,0.05769393276423216,0.057663723826408386,0.0577740459702909,5,0.05766982864588499,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrtc,20000,boston,-1,SVR,False,5,1,0.05763791827484965,0.08634073659777641,0.06340580694377422,0.05763791827484965,0.08588209735634793,5,0.0576860005967319,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
ort,50000,boston,-1,SVR,False,5,1,0.49961848789826035,0.5012075970880687,0.5004462621174752,0.49961848789826035,0.5012075970880687,5,0.5007169703021646,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
skl,50000,boston,-1,SVR,False,5,1,0.4903070437721908,0.4909256836399436,0.49068380109965803,0.4903070437721908,0.4909256836399436,5,0.49068216886371374,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrt,50000,boston,-1,SVR,False,5,1,0.14416398387402296,0.16656925110146403,0.14869217472150922,0.14416398387402296,0.16621187182931002,5,0.14422470331192017,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
pyrtc,50000,boston,-1,SVR,False,5,1,0.14408457232639194,0.15636724792420864,0.1473659380339086,0.14408457232639194,0.15636724792420864,5,0.1442062477581203,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,1.2708123954041639e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,370.0,"(370, 13)","(1, 370)",0.0,0.0
ort,1,boston,-1,SVR,True,5,1,2.5731977075338364e-05,6.538210436701775e-05,3.5094842314720157e-05,2.5731977075338364e-05,6.504184107196597e-05,5,2.7039088308811188e-05,1.6927036664782237e-06,2.818388814773698e-06,2.852081166793141e-07,1.6927036664782237e-06,2.818388814773698e-06,2.852081166793141e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,1,boston,-1,SVR,True,5,1,0.00013090204447507858,0.00017622625455260277,0.00014272071421146394,0.00013090204447507858,0.00017606083384186374,5,0.00013454817235469818,1.6927036664782237e-06,2.818388814773698e-06,2.852081166793141e-07,1.6927036664782237e-06,2.818388814773698e-06,2.852081166793141e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,1,boston,-1,SVR,True,5,1,3.3886637538671494e-05,5.301507189869881e-05,4.323283210396767e-05,3.3886637538671494e-05,5.301507189869881e-05,5,4.367530345916748e-05,1.6927036664782237e-06,2.818388814773698e-06,2.852081166793141e-07,1.6927036664782237e-06,2.818388814773698e-06,2.852081166793141e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,1,boston,-1,SVR,True,5,1,2.2962689399719238e-05,2.9718969017267227e-05,2.4582259356975555e-05,2.2962689399719238e-05,2.9682337215986568e-05,5,2.315780147910118e-05,1.6927036664782237e-06,2.818388814773698e-06,2.852081166793141e-07,1.6927036664782237e-06,2.818388814773698e-06,2.852081166793141e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,2,boston,-1,SVR,True,5,1,3.577210009098053e-05,5.0578732043504715e-05,3.970889374613762e-05,3.577210009098053e-05,5.0578732043504715e-05,5,3.668433055281639e-05,2.7153485003594823e-06,5.0562286162403325e-06,1.0311436557941533e-06,2.7153485003594823e-06,5.0562286162403325e-06,1.0311436557941533e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,2,boston,-1,SVR,True,5,1,0.00013721920549869537,0.0001578102819621563,0.00014403751119971276,0.00013721920549869537,0.0001578102819621563,5,0.00014107394963502884,2.7153485003594823e-06,5.0562286162403325e-06,1.0311436557941533e-06,2.7153485003594823e-06,5.0562286162403325e-06,1.0311436557941533e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,2,boston,-1,SVR,True,5,1,4.470767453312874e-05,5.460483953356743e-05,4.72300685942173e-05,4.470767453312874e-05,5.4581416340114854e-05,5,4.554400220513344e-05,2.7153485003594823e-06,5.0562286162403325e-06,1.0311436557941533e-06,2.7153485003594823e-06,5.0562286162403325e-06,1.0311436557941533e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,2,boston,-1,SVR,True,5,1,3.410503268241882e-05,4.044827073812485e-05,3.567961975932121e-05,3.410503268241882e-05,4.041120532144609e-05,5,3.4532975405454636e-05,2.7153485003594823e-06,5.0562286162403325e-06,1.0311436557941533e-06,2.7153485003594823e-06,5.0562286162403325e-06,1.0311436557941533e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,5,boston,-1,SVR,True,5,1,6.555300205945969e-05,7.9398974776268e-05,6.937384605407715e-05,6.555300205945969e-05,7.9398974776268e-05,5,6.67450949549675e-05,3.7230222503126244e-06,5.2633673668367464e-06,1.9662720127655575e-06,3.7230222503126244e-06,5.2633673668367464e-06,1.9662720127655575e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,5,boston,-1,SVR,True,5,1,0.00016592629253864288,0.00020127277821302414,0.00017803618684411048,0.00016592629253864288,0.00020127277821302414,5,0.00016944808885455132,3.7230222503126244e-06,5.2633673668367464e-06,1.9662720127655575e-06,3.7230222503126244e-06,5.2633673668367464e-06,1.9662720127655575e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,5,boston,-1,SVR,True,5,1,7.681362330913544e-05,8.67331400513649e-05,7.939375936985015e-05,7.681362330913544e-05,8.67331400513649e-05,5,7.71661289036274e-05,3.7230222503126244e-06,5.2633673668367464e-06,1.9662720127655575e-06,3.7230222503126244e-06,5.2633673668367464e-06,1.9662720127655575e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,5,boston,-1,SVR,True,5,1,6.619514897465706e-05,7.247691974043846e-05,6.77657313644886e-05,6.619514897465706e-05,7.242055730620799e-05,5,6.652576848864555e-05,3.7230222503126244e-06,5.2633673668367464e-06,1.9662720127655575e-06,3.7230222503126244e-06,5.2633673668367464e-06,1.9662720127655575e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,10,boston,-1,SVR,True,5,1,0.00011500529944896698,0.00012878701090812683,0.00011864760890603065,0.00011500529944896698,0.00012878701090812683,5,0.0001158006489276886,6.281812614616911e-06,7.393355943463575e-06,4.726770576723993e-06,6.281812614616911e-06,7.393355943463575e-06,4.726770576723993e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,10,boston,-1,SVR,True,5,1,0.00021381396800279617,0.00023591332137584686,0.00022505084052681923,0.00021381396800279617,0.00023591332137584686,5,0.00022337911650538445,6.281812614616911e-06,7.393355943463575e-06,4.726770576723993e-06,6.281812614616911e-06,7.393355943463575e-06,4.726770576723993e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,10,boston,-1,SVR,True,5,1,0.00012985197827219963,0.0001398916356265545,0.00013258680701255798,0.00012985197827219963,0.0001398916356265545,5,0.00013078702613711357,6.281812614616911e-06,7.393355943463575e-06,4.726770576723993e-06,6.281812614616911e-06,7.393355943463575e-06,4.726770576723993e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,10,boston,-1,SVR,True,5,1,0.0001197722740471363,0.00012565823271870613,0.00012122355401515961,0.0001197722740471363,0.0001256217309145311,5,0.00012003118172287941,6.281812614616911e-06,7.393355943463575e-06,4.726770576723993e-06,6.281812614616911e-06,7.393355943463575e-06,4.726770576723993e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20,boston,-1,SVR,True,5,1,0.00021405797451734543,0.00022827181965112686,0.00021782908588647843,0.00021405797451734543,0.00022827181965112686,5,0.0002148980274796486,7.29028263890541e-06,8.355902956225236e-06,6.466363949186871e-06,7.29028263890541e-06,8.355902956225236e-06,6.466363949186871e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20,boston,-1,SVR,True,5,1,0.00031074509024620056,0.0003473469987511635,0.0003244338557124138,0.00031074509024620056,0.0003473469987511635,5,0.00031751440837979317,7.29028263890541e-06,8.355902956225236e-06,6.466363949186871e-06,7.29028263890541e-06,8.355902956225236e-06,6.466363949186871e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20,boston,-1,SVR,True,5,1,8.621020242571831e-05,0.00013410020619630814,9.657153859734535e-05,8.621020242571831e-05,0.00013342943624541093,5,8.674385026097298e-05,7.29028263890541e-06,8.355902956225236e-06,6.466363949186871e-06,7.29028263890541e-06,8.355902956225236e-06,6.466363949186871e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20,boston,-1,SVR,True,5,1,7.372722029685974e-05,8.061295375227928e-05,7.562479004263878e-05,7.372722029685974e-05,8.061295375227928e-05,5,7.419195026159286e-05,7.29028263890541e-06,8.355902956225236e-06,6.466363949186871e-06,7.29028263890541e-06,8.355902956225236e-06,6.466363949186871e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50,boston,-1,SVR,True,5,1,0.0005112336948513985,0.000557292252779007,0.0005309457890689373,0.0005112336948513985,0.000557292252779007,5,0.0005355761386454105,8.72832795693057e-06,9.617332448641491e-06,7.393355943463575e-06,8.72832795693057e-06,9.617332448641491e-06,7.393355943463575e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,50,boston,-1,SVR,True,5,1,0.0006011850200593472,0.0006194068118929863,0.0006098050624132156,0.0006011850200593472,0.0006194068118929863,5,0.0006079641170799732,8.72832795693057e-06,9.617332448641491e-06,7.393355943463575e-06,8.72832795693057e-06,9.617332448641491e-06,7.393355943463575e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,50,boston,-1,SVR,True,5,1,0.00017693405970931053,0.0002224557101726532,0.00018702074885368347,0.00017693405970931053,0.00022181662175969197,5,0.00017805024981498718,8.72832795693057e-06,9.617332448641491e-06,7.393355943463575e-06,8.72832795693057e-06,9.617332448641491e-06,7.393355943463575e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,50,boston,-1,SVR,True,5,1,0.000165517907589674,0.00017172377556562424,0.00016717296093702317,0.000165517907589674,0.00017172377556562424,5,0.00016584200784564018,8.72832795693057e-06,9.617332448641491e-06,7.393355943463575e-06,8.72832795693057e-06,9.617332448641491e-06,7.393355943463575e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,100,boston,-1,SVR,True,5,1,0.0010074442252516747,0.0010827300138771534,0.001024045143276453,0.0010074442252516747,0.0010816338003250057,5,0.0010105888359248638,9.456226290183168e-06,9.617332448641491e-06,8.811801656349871e-06,9.456226290183168e-06,9.617332448641491e-06,8.811801656349871e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,100,boston,-1,SVR,True,5,1,0.001082459930330515,0.0011007352732121944,0.0010880516842007638,0.001082459930330515,0.0011007352732121944,5,0.0010850592516362667,9.456226290183168e-06,9.617332448641491e-06,8.811801656349871e-06,9.456226290183168e-06,9.617332448641491e-06,8.811801656349871e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,100,boston,-1,SVR,True,5,1,0.0003172759898006916,0.0003632372245192528,0.00032715490087866785,0.0003172759898006916,0.00036257195083646177,5,0.0003177756443619728,9.456226290183168e-06,9.617332448641491e-06,8.811801656349871e-06,9.456226290183168e-06,9.617332448641491e-06,8.811801656349871e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
