method,lib,skl_nb_base_estimators,N,activation,dim,hidden_layer_sizes,onnx_options,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size,error
predict,onxpython_compiled,,10,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,8.776877075433731e-05,0.00011737272143363953,9.344611316919327e-05,0.0001004878431558609,9.815264493227006e-05,8.776877075433731e-05,0.00011630047689232037,10,9.523285552859306e-05,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,10,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,6.76177442073822e-05,0.00015851017087697983,6.888341158628464e-05,7.82618299126625e-05,8.155060932040215e-05,6.76177442073822e-05,0.00013392879588628413,10,6.982265040278435e-05,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,10,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001447172835469246,0.00018284562975168228,0.00014998018741607666,0.00016976986080408096,0.00015855608507990836,0.0001447172835469246,0.00018246246908974674,10,0.00015527429059147835,0,,,,
predict_proba,onxpython_compiled,,10,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,8.773896843194962e-05,0.0001196935772895813,8.971244096755981e-05,9.385310113430023e-05,9.394381195306777e-05,8.773896843194962e-05,0.00011164421217893377,10,9.099394083023071e-05,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,10,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,6.685405969619751e-05,8.642300963401794e-05,6.783474236726761e-05,7.213279604911804e-05,7.096799090504647e-05,6.685405969619751e-05,8.20089974618021e-05,10,6.914651021361351e-05,0,13.0,12.0,2781.0,
predict,skl,1.0,100,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00018711481243371964,0.0002537313848733902,0.0001926356926560402,0.00020699482411146164,0.00020386138930916786,0.00018711481243371964,0.0002420709083494227,10,0.00019638333469629288,0,,,,
predict,onxpython_compiled,,100,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013761036098003387,0.0001723654568195343,0.0001406325027346611,0.00014817994087934494,0.00014653177931904792,0.00013761036098003387,0.0001655795071769224,10,0.00014496129006147385,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,100,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,8.400063961744308e-05,0.0001707281917333603,8.511729538440704e-05,8.940417319536209e-05,9.501101449131966e-05,8.400063961744308e-05,0.00014481838144458646,10,8.538458496332169e-05,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,100,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.000195356085896492,0.009062129072844982,0.00020109862089157104,0.00021897628903388977,0.0010915440507233143,0.000195356085896492,0.006299025135596498,10,0.00020310375839471817,0,,,,
predict_proba,onxpython_compiled,,100,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013816822320222855,0.00017086882144212723,0.00013951584696769714,0.000146462582051754,0.0001449689269065857,0.00013816822320222855,0.00016345381804525925,10,0.00014178361743688583,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,100,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,8.339714258909225e-05,0.000102202408015728,8.42539593577385e-05,8.703488856554031e-05,8.730199187994004e-05,8.339714258909225e-05,9.787804338248623e-05,10,8.539576083421707e-05,0,13.0,12.0,2781.0,
predict,skl,1.0,1000,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0005335696041584015,0.005087650381028652,0.000535658560693264,0.0005735289305448532,0.0010041131637990475,0.0005335696041584015,0.003672372991784436,10,0.0005384581163525581,0,,,,
predict,onxpython_compiled,,1000,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0005468586459755898,0.009218012914061546,0.0005587758496403694,0.0005677882581949234,0.0014297322370111943,0.0005468586459755898,0.006518217816729606,10,0.0005623893812298775,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,1000,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00022170133888721466,0.00040260981768369675,0.00022242125123739243,0.00022792816162109375,0.00024306653067469598,0.00022170133888721466,0.0003478963715607082,10,0.00022289017215371132,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,1000,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0005393372848629951,0.007537161931395531,0.0005454886704683304,0.0005539702251553535,0.0012490987777709962,0.0005393372848629951,0.005357363140431228,10,0.0005482090637087822,0,,,,
predict_proba,onxpython_compiled,,1000,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0005498351529240608,0.009256263263523579,0.0005590459331870079,0.000570567324757576,0.00143231013789773,0.0005498351529240608,0.0065440271918018956,10,0.0005612960085272789,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,1000,relu,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00021925847977399826,0.00025049783289432526,0.00022020190954208374,0.00022399798035621643,0.00022427896037697793,0.00021925847977399826,0.00024202313651953554,10,0.00022061867639422417,0,13.0,12.0,2781.0,
predict,skl,1.0,1,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.000131925567984581,0.00018849875777959824,0.0001346701756119728,0.0001433463767170906,0.00014253444969654084,0.000131925567984581,0.00017398806093602565,10,0.0001366492360830307,0,,,,
predict,onxpython_compiled,,1,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.559545338153839e-05,0.00011843536049127579,7.661525160074234e-05,8.215103298425674e-05,8.265078067779542e-05,7.559545338153839e-05,0.00010692786412251904,10,7.78762623667717e-05,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,1,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,6.736442446708679e-05,0.004210134968161583,0.00012071710079908371,0.00023439526557922363,0.0005438081920146942,6.736442446708679e-05,0.0029426049558050845,10,0.00012206984683871269,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,1,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013755075633525848,0.0001697838306427002,0.00014391355216503143,0.00014823582023382187,0.0001466411165893078,0.00013755075633525848,0.0001637141282081324,10,0.00014498410746455193,0,,,,
predict_proba,onxpython_compiled,,1,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.542222738265991e-05,9.42358747124672e-05,7.790233939886093e-05,8.15289095044136e-05,8.065467700362206e-05,7.542222738265991e-05,9.08723805020432e-05,10,8.008070290088654e-05,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,1,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,6.503518670797348e-05,0.014455609954893589,6.59693032503128e-05,8.230935782194138e-05,0.0015092437155544759,6.503518670797348e-05,0.009967546081122651,10,6.890716031193733e-05,0,13.0,12.0,2781.0,
predict,skl,1.0,10,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014155544340610504,0.00017774011939764023,0.00014602486044168472,0.0001530628651380539,0.00015150168910622598,0.00014155544340610504,0.00017088775022546464,10,0.00015032896772027016,0,,,,
predict,onxpython_compiled,,10,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.019393473863602e-05,0.00011800229549407959,9.153410792350769e-05,9.84780490398407e-05,9.648427367210388e-05,9.019393473863602e-05,0.00011194747916308119,10,9.31713730096817e-05,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,10,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,6.949249655008316e-05,0.010134929791092873,7.05420970916748e-05,7.309671491384506e-05,0.0010782737284898759,6.949249655008316e-05,0.006995293020576025,10,7.059751078486443e-05,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,10,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014931056648492813,0.00017734896391630173,0.00015326682478189468,0.00016160402446985245,0.00015765950083732606,0.00014931056648492813,0.00017347042774446954,10,0.00015529943630099297,0,,,,
predict_proba,onxpython_compiled,,10,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.048078209161758e-05,0.00011023133993148804,9.298324584960938e-05,9.626056998968124e-05,9.546168148517608e-05,9.048078209161758e-05,0.0001062053108864922,10,9.379163384437561e-05,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,10,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.0229172706604e-05,8.818227797746658e-05,7.080379873514175e-05,7.941201329231262e-05,7.485300302505493e-05,7.0229172706604e-05,8.62913057658307e-05,10,7.120426744222641e-05,0,13.0,12.0,2781.0,
predict,skl,1.0,100,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00018575694411993027,0.00022809673100709915,0.00018934626132249832,0.00019672513008117676,0.00019534407183527947,0.00018575694411993027,0.00021839032244909428,10,0.00019191857427358627,0,,,,
predict,onxpython_compiled,,100,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014168396592140198,0.008629434742033482,0.000148039311170578,0.00015324540436267853,0.0009982445277273654,0.00014168396592140198,0.005983977548149824,10,0.00014855945482850075,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,100,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,8.500926196575165e-05,0.0001711491495370865,8.782651275396347e-05,9.068939834833145e-05,9.750565513968467e-05,8.500926196575165e-05,0.00014600375692989015,10,8.94586555659771e-05,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,100,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001930389553308487,0.00022587832063436508,0.00019634515047073364,0.00020544137805700302,0.0002019229345023632,0.0001930389553308487,0.00022030578283253736,10,0.00019861850887537003,0,,,,
predict_proba,onxpython_compiled,,100,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001390371471643448,0.00016865413635969162,0.00014148559421300888,0.00014776550233364105,0.00014667836949229242,0.0001390371471643448,0.00016342237524573974,10,0.00014354195445775986,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,100,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,8.51508229970932e-05,0.00010453164577484131,8.611846715211868e-05,8.921511471271515e-05,8.92050564289093e-05,8.51508229970932e-05,0.00010021394675638866,10,8.681695908308029e-05,0,13.0,12.0,2781.0,
predict,skl,1.0,1000,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0005357367917895317,0.0006123539060354233,0.0005393382161855698,0.00054941326379776,0.0005492123775184155,0.0005357367917895317,0.0005915888110386801,10,0.0005398625507950783,0,,,,
predict,onxpython_compiled,,1000,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0005712304264307022,0.008001419715583324,0.0005740774795413017,0.0005861129611730576,0.0013245629146695138,0.0005712304264307022,0.005686907199372837,10,0.0005765659734606743,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,1000,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00024009402841329575,0.008818240836262703,0.00024103280156850815,0.0002496987581253052,0.0011127594858407973,0.00024009402841329575,0.006147541129466302,10,0.0002421378158032894,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,1000,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0005455529317259789,0.0005967458710074425,0.0005491152405738831,0.0005549658089876175,0.0005553814582526684,0.0005455529317259789,0.0005837674723174407,10,0.0005506081506609917,0,,,,
predict_proba,onxpython_compiled,,1000,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0005712956190109253,0.007818478159606457,0.0005752444267272949,0.0005823904648423195,0.0013037246651947498,0.0005712956190109253,0.005560085935501742,10,0.0005764961242675781,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,1000,relu,2,"(10, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00023905932903289795,0.00026928167790174484,0.000241096131503582,0.0002467865124344826,0.0002449844032526016,0.00023905932903289795,0.00026197829618288123,10,0.00024130893871188164,0,13.0,12.0,2781.0,
predict,skl,1.0,1,relu,2,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013114791363477707,0.0001883646473288536,0.0001367460936307907,0.00014595594257116318,0.00014381604269146918,0.00013114791363477707,0.00017498593773989773,10,0.00013863993808627129,0,,,,
predict,onxpython_compiled,,1,relu,2,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.604062557220459e-05,0.00012076087296009064,7.8556127846241e-05,8.38274136185646e-05,8.416958153247833e-05,7.604062557220459e-05,0.00010900478777542926,10,7.99582339823246e-05,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,1,relu,2,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001215953379869461,0.006233487278223038,0.00012207496911287308,0.00013128388673067093,0.0007403288036584854,0.0001215953379869461,0.004329338594003793,10,0.00012261979281902313,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,1,relu,2,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013793911784887314,0.00016873888671398163,0.00014381017535924911,0.000149567611515522,0.0001471291296184063,0.00013793911784887314,0.00016368773950185337,10,0.00014527281746268272,0,,,,
predict_proba,onxpython_compiled,,1,relu,2,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.553026080131531e-05,9.403284639120102e-05,7.62520357966423e-05,7.995311170816422e-05,7.935008034110069e-05,7.553026080131531e-05,8.985094500888883e-05,10,7.758196443319321e-05,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,1,relu,2,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00011671800166368484,0.002933042123913765,0.00012088287621736526,0.00012275297194719315,0.00040348414331674575,0.00011671800166368484,0.002056171992321853,10,0.00012114550918340683,0,13.0,12.0,2781.0,
predict,skl,1.0,10,relu,2,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014211982488632202,0.00017858855426311493,0.00014754943549633026,0.00015344470739364624,0.00015175789594650267,0.00014211982488632202,0.00017139268695816635,10,0.00014856643974781036,0,,,,
predict,onxpython_compiled,,10,relu,2,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.048730134963989e-05,0.00011765677481889725,9.271316230297089e-05,9.955652058124542e-05,9.74070280790329e-05,9.048730134963989e-05,0.00011240872255235917,10,9.621819481253624e-05,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,10,relu,2,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00012533832341432571,0.005642633885145187,0.00012954138219356537,0.00013664830476045609,0.0006846897304058075,0.00012533832341432571,0.0039239335687813025,10,0.00012990133836865425,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,10,relu,2,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014929287135601044,0.00017606187611818314,0.00015171710401773453,0.00015947408974170685,0.00015680883079767228,0.00014929287135601044,0.00017191542806398486,10,0.00015510804951190948,0,,,,
predict_proba,onxpython_compiled,,10,relu,2,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.076390415430069e-05,0.0001118239015340805,9.147357195615768e-05,9.91038978099823e-05,9.607663378119469e-05,9.076390415430069e-05,0.00010836916669182752,10,9.395647794008255e-05,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,10,relu,2,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00012327637523412704,0.003195253200829029,0.00012410059571266174,0.00012990273535251617,0.0004348541609942913,0.00012327637523412704,0.0022383468820782186,10,0.00012848665937781334,0,13.0,12.0,2781.0,
predict,skl,1.0,100,relu,2,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00019360799342393875,0.002890384756028652,0.00019526295363903046,0.0002120044082403183,0.0004756900481879711,0.00019360799342393875,0.0020541778039295283,10,0.00019572721794247627,0,,,,
predict,onxpython_compiled,,100,relu,2,"(20, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0002847006544470787,0.00047465041279792786,0.0002888217568397522,0.00029641948640346527,0.000310714915394783,0.0002847006544470787,0.0004188146010677004,10,0.00029129674658179283,0,13.0,12.0,2781.0,
