lib,N,dataset,dim,model,norm,repeat,number,min,max,mean,lower,upper,count,median,diff_pyrt,upper_diff_pyrt,lower_diff_pyrt,diff_pyrtc,upper_diff_pyrtc,lower_diff_pyrtc,fit_estimator_weights_.shape,fit_estimator_errors_.shape,fit_estimators_.size,fit_estimators_.max|tree_.max_depth,fit_estimators_.n_classes_,fit_estimators_.sum|tree_.leave_count,fit_estimators_.sum|tree_.node_count,fit_estimators_.n_features_,fit_n_classes_,fit_n_features_,fit_tree_.node_count,fit_tree_.leave_count,fit_tree_.max_depth,fit_estimators_.shape,fit_train_score_.shape,fit_estimators_.sum|.sum|tree_.node_count,fit_estimators_..n_classes_,fit_estimators_.max|.max|tree_.max_depth,fit_estimators_..n_features_,fit_estimators_.sum|.sum|tree_.leave_count,fit_validation_score_.shape,fit__predictors.size,fit__predictors.max|tree_.max_depth,fit__predictors.sum|tree_.leave_count,fit__predictors.sum|tree_.node_count,fit_objective,fit_n_targets,fit_node_count,fit_ntrees,fit_leave_count,fit_mode_count,fit_coef_.shape,fit_singular_.shape,fit_intercept_.shape,fit_best_loss_.shape,fit_loss_.shape,fit_class_weight_.shape,fit_support_.shape,fit_support_vectors_.shape,fit_dual_coef_.shape,fit_probA_.shape,fit_probB_.shape
pyrtc,2000,boston,-1,HGB,False,5,1,0.002029863651841879,0.016890712082386017,0.005022896453738213,0.002029863651841879,0.016653447689276568,5,0.00205809623003006,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
ort,5000,boston,-1,HGB,False,5,1,0.022948091849684715,0.023491169791668653,0.023075963277369736,0.022948091849684715,0.02348438784260493,5,0.022984240669757128,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
skl,5000,boston,-1,HGB,False,5,1,0.00727658299729228,0.007333346176892519,0.00729765398427844,0.00727658299729228,0.007333346176892519,5,0.007286362815648317,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
pyrt,5000,boston,-1,HGB,False,5,1,0.005115529056638479,0.03123512491583824,0.020600869972258806,0.005115529056638479,0.03123512491583824,5,0.02598696108907461,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
pyrtc,5000,boston,-1,HGB,False,5,1,0.00505412882193923,0.009080762043595314,0.005900316312909127,0.00505412882193923,0.009019301588289268,5,0.005076227243989706,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
ort,10000,boston,-1,HGB,False,5,1,0.04580641584470868,0.0466185980476439,0.046023718919605015,0.04580641584470868,0.046615333335883025,5,0.04592433385550976,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
skl,10000,boston,-1,HGB,False,5,1,0.012189562898129225,0.012477206997573376,0.012279727403074503,0.012189562898129225,0.012477206997573376,5,0.012212599162012339,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
pyrt,10000,boston,-1,HGB,False,5,1,0.010192765854299068,0.024359025061130524,0.020189914386719465,0.010247971443382298,0.024359025061130524,5,0.022143631242215633,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
pyrtc,10000,boston,-1,HGB,False,5,1,0.010069344658404589,0.023150420747697353,0.0166854627430439,0.010069344658404589,0.023150420747697353,5,0.018751327879726887,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
ort,20000,boston,-1,HGB,False,5,1,0.09185259090736508,0.09251717617735267,0.09201156264171004,0.09185259090736508,0.09251057881497868,5,0.09188104001805186,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
skl,20000,boston,-1,HGB,False,5,1,0.021886290982365608,0.02207733877003193,0.0219401047565043,0.021886290982365608,0.02207733877003193,5,0.02190831396728754,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
pyrt,20000,boston,-1,HGB,False,5,1,0.0202675499022007,0.05179344117641449,0.036929838825017214,0.0202675499022007,0.05179344117641449,5,0.0346246468834579,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
pyrtc,20000,boston,-1,HGB,False,5,1,0.020172464195638895,0.02024642890319228,0.02019434841349721,0.020172464195638895,0.02024642890319228,5,0.020179993007332087,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
ort,50000,boston,-1,HGB,False,5,1,0.22932134801521897,0.22983014397323132,0.22954180967062712,0.22932134801521897,0.22983014397323132,5,0.22944578202441335,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
skl,50000,boston,-1,HGB,False,5,1,0.052213785238564014,0.0530196288600564,0.052680425625294444,0.052213785238564014,0.0530196288600564,5,0.052661503199487925,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
pyrt,50000,boston,-1,HGB,False,5,1,0.05046365316957235,0.0900806519202888,0.06675446117296815,0.05046365316957235,0.0900806519202888,5,0.05492052622139454,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
pyrtc,50000,boston,-1,HGB,False,5,1,0.05035275034606457,0.05046747392043471,0.05041446350514889,0.05035275034606457,0.05046747392043471,5,0.05041851894930005,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,0.6805369035105713,,,,,,,,,,13.0,,,,,0.0,,,,,,0.0,100.0,6.0,1099.0,2098.0,,,,,,,,,,,,,,,,,
ort,1,boston,-1,HGB,True,5,1,2.5663059204816818e-05,0.00010719569399952888,4.382692277431488e-05,2.5663059204816818e-05,0.00010612139176875776,5,2.696830779314041e-05,9.98616487990489e-07,1.3260474176490789e-06,5.318311799840103e-07,9.98616487990489e-07,1.3260474176490789e-06,5.318311799840103e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,1,boston,-1,HGB,True,5,1,0.0020361370407044888,0.002163170836865902,0.002067925315350294,0.0020361370407044888,0.002161654964086528,5,0.0020462339743971825,9.98616487990489e-07,1.3260474176490789e-06,5.318311799840103e-07,9.98616487990489e-07,1.3260474176490789e-06,5.318311799840103e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,1,boston,-1,HGB,True,5,1,2.9281247407197952e-05,6.34961761534214e-05,3.716805949807167e-05,2.9281247407197952e-05,6.313454050673817e-05,5,2.9812101274728775e-05,9.98616487990489e-07,1.3260474176490789e-06,5.318311799840103e-07,9.98616487990489e-07,1.3260474176490789e-06,5.318311799840103e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,1,boston,-1,HGB,True,5,1,1.7214100807905197e-05,2.6076100766658783e-05,1.939283683896065e-05,1.7214100807905197e-05,2.604745496156945e-05,5,1.752469688653946e-05,9.98616487990489e-07,1.3260474176490789e-06,5.318311799840103e-07,9.98616487990489e-07,1.3260474176490789e-06,5.318311799840103e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,2,boston,-1,HGB,True,5,1,3.091897815465927e-05,4.667090252041817e-05,3.500133752822876e-05,3.091897815465927e-05,4.666759881857781e-05,5,3.201980143785477e-05,1.2661184143780701e-06,2.5544098694041395e-06,6.087816970534732e-07,1.2661184143780701e-06,2.5544098694041395e-06,6.087816970534732e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,2,boston,-1,HGB,True,5,1,0.0018053879030048847,0.002038939855992794,0.001862715184688568,0.0018053879030048847,0.0020363884763285084,5,0.0018231021240353584,1.2661184143780701e-06,2.5544098694041395e-06,6.087816970534732e-07,1.2661184143780701e-06,2.5544098694041395e-06,6.087816970534732e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,2,boston,-1,HGB,True,5,1,3.804871812462807e-05,5.0759874284267426e-05,4.14406880736351e-05,3.804871812462807e-05,5.069606802862626e-05,5,3.954395651817322e-05,1.2661184143780701e-06,2.5544098694041395e-06,6.087816970534732e-07,1.2661184143780701e-06,2.5544098694041395e-06,6.087816970534732e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,2,boston,-1,HGB,True,5,1,2.491101622581482e-05,3.299815580248833e-05,2.775881439447403e-05,2.491101622581482e-05,3.299815580248833e-05,5,2.697901800274849e-05,1.2661184143780701e-06,2.5544098694041395e-06,6.087816970534732e-07,1.2661184143780701e-06,2.5544098694041395e-06,6.087816970534732e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,5,boston,-1,HGB,True,5,1,4.833424463868141e-05,6.320606917142868e-05,5.198083817958832e-05,4.833424463868141e-05,6.302808673300951e-05,5,4.934985190629959e-05,2.2807609857622425e-06,3.578245768132149e-06,1.1261031609421934e-06,2.2807609857622425e-06,3.578245768132149e-06,1.1261031609421934e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,5,boston,-1,HGB,True,5,1,0.0017965789884328842,0.001845481339842081,0.0018198810517787932,0.0017965789884328842,0.001845481339842081,5,0.0018195831216871738,2.2807609857622425e-06,3.578245768132149e-06,1.1261031609421934e-06,2.2807609857622425e-06,3.578245768132149e-06,1.1261031609421934e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,5,boston,-1,HGB,True,5,1,5.34961000084877e-05,6.523728370666504e-05,5.6333281099796297e-05,5.34961000084877e-05,6.508326488137778e-05,5,5.439901724457741e-05,2.2807609857622425e-06,3.578245768132149e-06,1.1261031609421934e-06,2.2807609857622425e-06,3.578245768132149e-06,1.1261031609421934e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,5,boston,-1,HGB,True,5,1,3.926502540707588e-05,4.6947039663791656e-05,4.1556823998689654e-05,3.926502540707588e-05,4.6947039663791656e-05,5,4.044966772198677e-05,2.2807609857622425e-06,3.578245768132149e-06,1.1261031609421934e-06,2.2807609857622425e-06,3.578245768132149e-06,1.1261031609421934e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,10,boston,-1,HGB,True,5,1,7.344502955675125e-05,8.907588198781013e-05,7.779616862535477e-05,7.344502955675125e-05,8.898675565870948e-05,5,7.567182183265686e-05,2.3891243341012112e-06,3.181328295909225e-06,1.8513669637343355e-06,2.3891243341012112e-06,3.181328295909225e-06,1.8513669637343355e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,10,boston,-1,HGB,True,5,1,0.0018322132527828217,0.0018569962121546268,0.0018400119617581368,0.0018322132527828217,0.0018569962121546268,5,0.001836785115301609,2.3891243341012112e-06,3.181328295909225e-06,1.8513669637343355e-06,2.3891243341012112e-06,3.181328295909225e-06,1.8513669637343355e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,10,boston,-1,HGB,True,5,1,7.572490721940994e-05,8.798995986580849e-05,7.933974266052246e-05,7.572490721940994e-05,8.794919783457504e-05,5,7.760291919112206e-05,2.3891243341012112e-06,3.181328295909225e-06,1.8513669637343355e-06,2.3891243341012112e-06,3.181328295909225e-06,1.8513669637343355e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,10,boston,-1,HGB,True,5,1,6.065983325242996e-05,6.854534149169922e-05,6.468454375863075e-05,6.065983325242996e-05,6.854534149169922e-05,5,6.375089287757874e-05,2.3891243341012112e-06,3.181328295909225e-06,1.8513669637343355e-06,2.3891243341012112e-06,3.181328295909225e-06,1.8513669637343355e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20,boston,-1,HGB,True,5,1,0.0001229126937687397,0.00014414498582482338,0.0001315562054514885,0.0001229126937687397,0.00014414498582482338,5,0.00012964429333806038,2.9107498278335697e-06,3.0806227364621463e-06,2.686110050831303e-06,2.9107498278335697e-06,3.0806227364621463e-06,2.686110050831303e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20,boston,-1,HGB,True,5,1,0.0018424340523779392,0.001868619117885828,0.0018579846248030663,0.0018424340523779392,0.001868619117885828,5,0.0018575810827314854,2.9107498278335697e-06,3.0806227364621463e-06,2.686110050831303e-06,2.9107498278335697e-06,3.0806227364621463e-06,2.686110050831303e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20,boston,-1,HGB,True,5,1,0.003031675238162279,0.011610285844653845,0.006666731927543879,0.003031675238162279,0.011610285844653845,5,0.00570293003693223,2.9107498278335697e-06,3.0806227364621463e-06,2.686110050831303e-06,2.9107498278335697e-06,3.0806227364621463e-06,2.686110050831303e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20,boston,-1,HGB,True,5,1,0.005730269942432642,0.01292144600301981,0.007835912797600032,0.005730269942432642,0.01292144600301981,5,0.007230923045426607,2.9107498278335697e-06,3.0806227364621463e-06,2.686110050831303e-06,2.9107498278335697e-06,3.0806227364621463e-06,2.686110050831303e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50,boston,-1,HGB,True,5,1,0.0002713729627430439,0.00029450422152876854,0.0002815484069287777,0.0002713729627430439,0.00029450422152876854,5,0.00028425874188542366,0.01662897263946661,0.08311626577037501,3.0806227364621463e-06,0.01662897263946661,0.08311626577037501,3.0806227364621463e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,50,boston,-1,HGB,True,5,1,0.0018917853012681007,0.006118649151176214,0.002752500679343939,0.0018917853012681007,0.006051406963147395,5,0.0019217808730900288,0.01662897263946661,0.08311626577037501,3.0806227364621463e-06,0.01662897263946661,0.08311626577037501,3.0806227364621463e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,50,boston,-1,HGB,True,5,1,0.0030338866636157036,0.008991638198494911,0.006288154050707817,0.0030338866636157036,0.008991638198494911,5,0.005983088165521622,0.01662897263946661,0.08311626577037501,3.0806227364621463e-06,0.01662897263946661,0.08311626577037501,3.0806227364621463e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,50,boston,-1,HGB,True,5,1,0.004485777113586664,0.008812827989459038,0.0059816185384988785,0.004485777113586664,0.008812827989459038,5,0.006038273684680462,0.01662897263946661,0.08311626577037501,3.0806227364621463e-06,0.01662897263946661,0.08311626577037501,3.0806227364621463e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,100,boston,-1,HGB,True,5,1,0.0005229921080172062,0.0005554710514843464,0.0005366524681448936,0.0005229921080172062,0.0005554710514843464,5,0.0005358690395951271,0.016627773415624603,0.08311626577037501,4.494990093917295e-06,0.016627773415624603,0.08311626577037501,4.494990093917295e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,100,boston,-1,HGB,True,5,1,0.001961751375347376,0.004817354027181864,0.002542954869568348,0.001961751375347376,0.004771989522396674,5,0.0019737728871405125,0.016627773415624603,0.08311626577037501,4.494990093917295e-06,0.016627773415624603,0.08311626577037501,4.494990093917295e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,100,boston,-1,HGB,True,5,1,0.0032028532586991787,0.00623025419190526,0.005562253948301077,0.0032469455764526935,0.00623025419190526,5,0.006115775089710951,0.016627773415624603,0.08311626577037501,4.494990093917295e-06,0.016627773415624603,0.08311626577037501,4.494990093917295e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,100,boston,-1,HGB,True,5,1,0.004589118994772434,0.008911198005080223,0.0060648124665021895,0.004589118994772434,0.008911198005080223,5,0.006010989658534527,0.016627773415624603,0.08311626577037501,4.494990093917295e-06,0.016627773415624603,0.08311626577037501,4.494990093917295e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,200,boston,-1,HGB,True,5,1,0.0010239877738058567,0.0010811802931129932,0.0010420432314276694,0.0010239877738058567,0.0010811802931129932,5,0.0010312749072909355,0.016629377660149915,0.08311626577037501,5.105726152976331e-06,0.016629377660149915,0.08311626577037501,5.105726152976331e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,200,boston,-1,HGB,True,5,1,0.0021271109580993652,0.0035079270601272583,0.0026841281913220884,0.0021271109580993652,0.0035079270601272583,5,0.0021406779997050762,0.016629377660149915,0.08311626577037501,5.105726152976331e-06,0.016629377660149915,0.08311626577037501,5.105726152976331e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,200,boston,-1,HGB,True,5,1,0.001841690856963396,0.010625492315739393,0.005744344461709261,0.001841690856963396,0.010625492315739393,5,0.0034302817657589912,0.016629377660149915,0.08311626577037501,5.105726152976331e-06,0.016629377660149915,0.08311626577037501,5.105726152976331e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,200,boston,-1,HGB,True,5,1,0.0062883999198675156,0.007395826745778322,0.006565770506858826,0.0062883999198675156,0.007382339463936138,5,0.006379071157425642,0.016629377660149915,0.08311626577037501,5.105726152976331e-06,0.016629377660149915,0.08311626577037501,5.105726152976331e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,500,boston,-1,HGB,True,5,1,0.002533774822950363,0.0025849882513284683,0.002546351496130228,0.002533774822950363,0.002584419147967914,5,0.0025372602976858616,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,500,boston,-1,HGB,True,5,1,0.002567981369793415,0.0025966032408177853,0.002582523040473461,0.002567981369793415,0.0025966032408177853,5,0.002581037115305662,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,500,boston,-1,HGB,True,5,1,0.004417097195982933,0.01210058806464076,0.008036386594176293,0.004417097195982933,0.01210058806464076,5,0.007418381050229073,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,500,boston,-1,HGB,True,5,1,0.00921141030266881,0.01362286601215601,0.010989992413669825,0.00921141030266881,0.01362286601215601,5,0.009346199221909046,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,1000,boston,-1,HGB,True,5,1,0.0047366381622850895,0.004980146884918213,0.004864768218249082,0.0047366381622850895,0.004980146884918213,5,0.004885423928499222,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,1000,boston,-1,HGB,True,5,1,0.0031866529025137424,0.0032372688874602318,0.0032048885710537433,0.0031866529025137424,0.0032372688874602318,5,0.0031973463483154774,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,1000,boston,-1,HGB,True,5,1,0.008472852874547243,0.013026922009885311,0.011893919855356216,0.008512144665152743,0.013026922009885311,5,0.012798248790204525,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,1000,boston,-1,HGB,True,5,1,0.001068921759724617,0.017199731897562742,0.007825376652181148,0.001068921759724617,0.017199731897562742,5,0.009801018051803112,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,2000,boston,-1,HGB,True,5,1,0.009463794995099306,0.009838555939495564,0.009577000141143798,0.009463794995099306,0.009838555939495564,5,0.009505722671747208,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,2000,boston,-1,HGB,True,5,1,0.004375813994556665,0.004425168968737125,0.004393246024847031,0.004375813994556665,0.004425168968737125,5,0.004379700403660536,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,2000,boston,-1,HGB,True,5,1,0.0021251686848700047,0.014163013081997633,0.0045581676065921785,0.0021251686848700047,0.013971199940132888,5,0.0021373159252107143,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,2000,boston,-1,HGB,True,5,1,0.0021061841398477554,0.009515263140201569,0.0036060715094208716,0.0021061841398477554,0.009397216562693642,5,0.002126026898622513,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,5000,boston,-1,HGB,True,5,1,0.023687876760959625,0.029572918079793453,0.025432747136801482,0.023687876760959625,0.029572918079793453,5,0.024891164619475603,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,5000,boston,-1,HGB,True,5,1,0.0077849337831139565,0.007918538991361856,0.007822333369404078,0.0077849337831139565,0.007918538991361856,5,0.007794399745762348,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,5000,boston,-1,HGB,True,5,1,0.0053248838521540165,0.029347951989620924,0.021183468960225584,0.0053248838521540165,0.029347951989620924,5,0.02386221569031477,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,5000,boston,-1,HGB,True,5,1,0.005220612045377493,0.005247483029961586,0.005235063191503286,0.005220612045377493,0.005247483029961586,5,0.0052351439371705055,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,10000,boston,-1,HGB,True,5,1,0.047159037087112665,0.04794476833194494,0.0473576869815588,0.047159037087112665,0.047935430267095715,5,0.047229940071702003,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,0.08311626577037501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
