method,lib,skl_nb_base_estimators,N,dim,max_depth,n_estimators,onnx_options,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size,error
predict,onxonnxruntime1,,10,50,5,100,,10,1,9.34540294110775e-05,0.00011399062350392342,9.396998211741447e-05,9.837886318564415e-05,9.769448079168796e-05,9.34540294110775e-05,0.00010960172975575078,10,9.518908336758614e-05,0,1.0,12.0,230780.0,
predict,skl,2.0,100,50,5,100,,10,1,0.0019164676778018475,0.001967501360923052,0.0019220709800720215,0.0019504656083881855,0.0019341243896633387,0.0019164676778018475,0.0019670535837528016,10,0.0019271154887974262,0,,,,
predict,onxpython_compiled,,100,50,5,100,,10,1,0.00014897296205163002,0.0001689409837126732,0.00015049800276756287,0.00015203189104795456,0.00015280675143003464,0.00014897296205163002,0.00016368682832327942,10,0.0001511671580374241,0,1.0,12.0,230780.0,
predict,onxonnxruntime1,,100,50,5,100,,10,1,0.0006479481235146523,0.0006876811385154724,0.0006500962190330029,0.0006548971869051456,0.0006555373780429363,0.0006479481235146523,0.0006775933327965992,10,0.0006512559484690428,0,1.0,12.0,230780.0,
predict,skl,2.0,1000,50,5,100,,10,1,0.003487667068839073,0.0036539812572300434,0.0035097720101475716,0.0035300911404192448,0.0035295190289616587,0.003487667068839073,0.0036165248852238875,10,0.003517285455018282,0,,,,
predict,onxpython_compiled,,1000,50,5,100,,10,1,0.0013436051085591316,0.01374186109751463,0.0013483986258506775,0.0015318081714212894,0.003512120433151722,0.0013436051085591316,0.011985382430618809,10,0.0013501790817826986,0,1.0,12.0,230780.0,
predict,onxonnxruntime1,,1000,50,5,100,,10,1,0.006171267945319414,0.01061830809339881,0.006185208912938833,0.006198853719979525,0.00665461914613843,0.006171267945319414,0.009248143134250398,10,0.0061907165218144655,0,1.0,12.0,230780.0,
predict,skl,2.0,10000,50,5,100,,10,1,0.015754117164760828,0.016043237876147032,0.015899458434432745,0.015974720008671284,0.015916691999882458,0.015759506516048537,0.016043237876147032,10,0.015922538237646222,1,,,,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(0  'predict')'.
predict,onxpython_compiled,,10000,50,5,100,,10,1,0.013299505226314068,0.045187667943537235,0.01332560321316123,0.024451015051454306,0.021746360789984466,0.013299505226314068,0.045187667943537235,10,0.013619690435007215,1,1.0,12.0,230780.0,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(0  'predict')'.
predict,onxonnxruntime1,,10000,50,5,100,,10,1,0.05805773986503482,0.05910613387823105,0.05810229014605284,0.058197394013404846,0.058234707824885844,0.05805773986503482,0.058815739600952696,10,0.05812922865152359,1,1.0,12.0,230780.0,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(0  'predict')'.
predict,skl,2.0,1,50,10,1,,10,1,0.0019681816920638084,0.002258962020277977,0.0019753840751945972,0.002013839315623045,0.00201447862200439,0.0019681816920638084,0.002177182850639701,10,0.00198830827139318,0,,,,
predict,onxpython_compiled,,1,50,10,1,,10,1,1.3900920748710632e-05,5.179084837436676e-05,1.4399178326129913e-05,1.6738194972276688e-05,1.923595555126667e-05,1.3900920748710632e-05,4.08103604913171e-05,10,1.5181722119450569e-05,0,1.0,12.0,223480.0,
predict,onxonnxruntime1,,1,50,10,1,,10,1,3.539770841598511e-05,8.338224142789841e-05,3.654602915048599e-05,4.363898187875748e-05,4.314519464969635e-05,3.539770841598511e-05,7.012568506487783e-05,10,3.8051046431064606e-05,0,1.0,12.0,223480.0,
predict,skl,2.0,10,50,10,1,,10,1,0.001721458975225687,0.0017726090736687183,0.0017361328937113285,0.0017495667561888695,0.0017439772840589286,0.001721458975225687,0.001771906654386335,10,0.00174052850343287,0,,,,
predict,onxpython_compiled,,10,50,10,1,,10,1,7.819337770342827e-05,0.0001042545773088932,7.887417450547218e-05,8.176080882549286e-05,8.246898651123046e-05,7.819337770342827e-05,9.737645371797783e-05,10,7.921992801129818e-05,0,1.0,12.0,223480.0,
predict,onxonnxruntime1,,10,50,10,1,,10,1,9.875372052192688e-05,0.00011857785284519196,0.00010016700252890587,0.00010549230501055717,0.00010336246341466904,9.875372052192688e-05,0.00011443052991373588,10,0.00010133162140846252,0,1.0,12.0,223480.0,
predict,skl,2.0,100,50,10,1,,10,1,0.0019300319254398346,0.0019750017672777176,0.0019341837614774704,0.001969283912330866,0.0019473582971841097,0.0019300319254398346,0.0019750017672777176,10,0.0019392804242670536,0,,,,
predict,onxpython_compiled,,100,50,10,1,,10,1,0.0001723901368677616,0.00019036326557397842,0.000173104926943779,0.00018049869686365128,0.0001769225113093853,0.0001723901368677616,0.00018809784026882368,10,0.00017412356100976467,0,1.0,12.0,223480.0,
predict,onxonnxruntime1,,100,50,10,1,,10,1,0.0007085492834448814,0.0007296530529856682,0.0007134610787034035,0.0007171179167926311,0.0007156365551054478,0.0007085492834448814,0.0007265519119447058,10,0.0007143809925764799,0,1.0,12.0,223480.0,
predict,skl,2.0,1000,50,10,1,,10,1,0.0036499141715466976,0.003839715849608183,0.0036687571555376053,0.0036845440044999123,0.0036881952546536922,0.0036499141715466976,0.003789560564736055,10,0.003673422848805785,0,,,,
predict,onxpython_compiled,,1000,50,10,1,,10,1,0.00159142492339015,0.01598490821197629,0.001598438248038292,0.011516798287630081,0.005366917187348008,0.00159142492339015,0.01598490821197629,10,0.0016045768279582262,0,1.0,12.0,223480.0,
predict,onxonnxruntime1,,1000,50,10,1,,10,1,0.0066147129982709885,0.009766960050910711,0.006844964809715748,0.00685900030657649,0.00709902816452086,0.0066147129982709885,0.008855476245174168,10,0.0068462255876511335,0,1.0,12.0,223480.0,
predict,skl,2.0,10000,50,10,1,,10,1,0.01653013890609145,0.016945153940469027,0.016709520015865564,0.016883280128240585,0.01676548719406128,0.01653013890609145,0.016945153940469027,10,0.01674296660348773,0,,,,
predict,onxpython_compiled,,10000,50,10,1,,10,1,0.015759249683469534,0.056202268693596125,0.015779292210936546,0.015916666015982628,0.023249085992574692,0.015759249683469534,0.052543630892165655,10,0.01578984223306179,0,1.0,12.0,223480.0,
predict,onxonnxruntime1,,10000,50,10,1,,10,1,0.06402535829693079,0.06484215892851353,0.06407312117516994,0.06413781689479947,0.06418180107139052,0.06402535829693079,0.06462475234643679,10,0.06412209523841739,0,1.0,12.0,223480.0,
predict,skl,2.0,1,50,10,10,,10,1,0.0019608153961598873,0.0022268909960985184,0.0019749840721488,0.0019893613643944263,0.0020026854239404202,0.0019608153961598873,0.002150592814333114,10,0.001975590828806162,0,,,,
predict,onxpython_compiled,,1,50,10,10,,10,1,1.3674143701791763e-05,5.2235089242458344e-05,1.4483928680419922e-05,1.7682090401649475e-05,1.928359270095825e-05,1.3674143701791763e-05,4.114448758911913e-05,10,1.507345587015152e-05,0,1.0,12.0,223480.0,
predict,onxonnxruntime1,,1,50,10,10,,10,1,3.451807424426079e-05,7.997872307896614e-05,3.51504422724247e-05,3.801891580224037e-05,4.069944843649864e-05,3.451807424426079e-05,6.656472113291592e-05,10,3.632856532931328e-05,0,1.0,12.0,223480.0,
predict,skl,2.0,10,50,10,10,,10,1,0.0017437878996133804,0.0017831078730523586,0.0017507951706647873,0.001769430935382843,0.0017588186543434857,0.0017437878996133804,0.0017831071467324063,10,0.001753233838826418,0,,,,
predict,onxpython_compiled,,10,50,10,10,,10,1,7.693981751799583e-05,0.00010258285328745842,7.825344800949097e-05,8.114799857139587e-05,8.202847093343734e-05,7.693981751799583e-05,9.636941772699449e-05,10,7.917848415672779e-05,0,1.0,12.0,223480.0,
predict,onxonnxruntime1,,10,50,10,10,,10,1,9.882170706987381e-05,0.00011893175542354584,0.00010039098560810089,0.0001018419861793518,0.00010298327542841434,9.882170706987381e-05,0.00011442786473319876,10,0.00010062288492918015,0,1.0,12.0,223480.0,
predict,skl,2.0,100,50,10,10,,10,1,0.0019354228861629963,0.001979375258088112,0.0019419011659920216,0.0019565941765904427,0.0019483258016407489,0.0019354228861629963,0.001973316417690157,10,0.0019432473927736282,0,,,,
predict,onxpython_compiled,,100,50,10,10,,10,1,0.00017275428399443626,0.00019186362624168396,0.000174590852111578,0.0001786528155207634,0.0001773628406226635,0.00017275428399443626,0.0001877721563025899,10,0.0001759061124175787,0,1.0,12.0,223480.0,
predict,onxonnxruntime1,,100,50,10,10,,10,1,0.0007123742252588272,0.0007318169809877872,0.0007157730869948864,0.0007192916236817837,0.0007179786451160907,0.0007123742252588272,0.0007285008517013143,10,0.0007172957994043827,0,1.0,12.0,223480.0,
predict,skl,2.0,1000,50,10,10,,10,1,0.0036292700096964836,0.003791262861341238,0.0036633010022342205,0.0036906921304762363,0.003680470958352089,0.0036292700096964836,0.0037617110566171186,10,0.003673486178740859,0,,,,
predict,onxpython_compiled,,1000,50,10,10,,10,1,0.0015732301399111748,0.016263884026557207,0.001578301191329956,0.011082154233008623,0.0050369762815535065,0.0015732301399111748,0.0156402205175222,10,0.0015884379390627146,0,1.0,12.0,223480.0,
predict,onxonnxruntime1,,1000,50,10,10,,10,1,0.006659857928752899,0.011290285270661116,0.006867392919957638,0.006880997680127621,0.007274048635736108,0.006659857928752899,0.009903028900925684,10,0.006874117534607649,0,1.0,12.0,223480.0,
predict,skl,2.0,10000,50,10,10,,10,1,0.016505516599863768,0.01705359388142824,0.01669763308018446,0.016733982134610415,0.016724501689895987,0.016505516599863768,0.016975928564236666,10,0.016707180999219418,1,,,,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(1  'predict')'.
predict,onxpython_compiled,,10000,50,10,10,,10,1,0.015636800788342953,0.07021007314324379,0.01568591222167015,0.01601317059248686,0.023644246673211456,0.015636800788342953,0.05732344532393374,10,0.015693243592977524,1,1.0,12.0,223480.0,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(1  'predict')'.
predict,onxonnxruntime1,,10000,50,10,10,,10,1,0.06492312205955386,0.06580146960914135,0.06503706471994519,0.06537308916449547,0.0652218702249229,0.06492312205955386,0.06576860115723678,10,0.06513283378444612,1,1.0,12.0,223480.0,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(1  'predict')'.
predict,skl,2.0,1,50,10,100,,10,1,0.001973902340978384,0.0023967893794178963,0.0019963630475103855,0.0020336690358817577,0.0020463516470044852,0.001973902340978384,0.002279787279016004,10,0.002002837136387825,0,,,,
predict,onxpython_compiled,,1,50,10,100,,10,1,1.4150049537420273e-05,5.149794742465019e-05,1.4996156096458435e-05,1.7277896404266357e-05,1.956275664269924e-05,1.4150049537420273e-05,4.0771825684611943e-05,10,1.560291275382042e-05,0,1.0,12.0,223480.0,
predict,onxonnxruntime1,,1,50,10,100,,10,1,3.4996774047613144e-05,8.22148285806179e-05,3.659399226307869e-05,3.897072747349739e-05,4.1834916919469835e-05,3.4996774047613144e-05,6.851225428420083e-05,10,3.6919256672263145e-05,0,1.0,12.0,223480.0,
predict,skl,2.0,10,50,10,100,,10,1,0.0017433147877454758,0.0017992444336414337,0.0017503411509096622,0.001769138965755701,0.0017602583393454552,0.0017433147877454758,0.0017923401084085687,10,0.0017539327964186668,0,,,,
predict,onxpython_compiled,,10,50,10,100,,10,1,7.83219002187252e-05,0.00012011965736746788,7.93621875345707e-05,8.392287418246269e-05,8.585010655224324e-05,7.83219002187252e-05,0.00011010921364364248,10,8.059479296207428e-05,0,1.0,12.0,223480.0,
predict,onxonnxruntime1,,10,50,10,100,,10,1,9.918212890625e-05,0.00011803815141320229,0.00010035699233412743,0.0001020156778395176,0.00010307971388101578,9.918212890625e-05,0.00011400719815150673,10,0.00010049156844615936,0,1.0,12.0,223480.0,
predict,skl,2.0,100,50,10,100,,10,1,0.0019369949586689472,0.0041272807866334915,0.0019446010701358318,0.001984287053346634,0.0021819746121764182,0.0019369949586689472,0.003455373100689007,10,0.0019524814561009407,0,,,,
predict,onxpython_compiled,,100,50,10,100,,10,1,0.000173074658960104,0.00019751396030187607,0.000174711924046278,0.00017691124230623245,0.00017750631086528302,0.000173074658960104,0.00019083720255711625,10,0.000175172695890069,0,1.0,12.0,223480.0,
predict,onxonnxruntime1,,100,50,10,100,,10,1,0.0007071159780025482,0.0007613031193614006,0.0007131430320441723,0.0007196832448244095,0.0007193089928478003,0.0007071159780025482,0.0007478212178851692,10,0.0007138492073863745,0,1.0,12.0,223480.0,
predict,skl,2.0,1000,50,10,100,,10,1,0.003684345632791519,0.003873635083436966,0.0036962651647627354,0.003714541904628277,0.0037176480051130056,0.003684345632791519,0.0038225719227929626,10,0.0036965468898415565,1,,,,ERROR: Dim (1000 )-(1000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(5  'predict')'.
predict,onxpython_compiled,,1000,50,10,100,,10,1,0.0015737847425043583,0.016207620035856962,0.001583640929311514,0.014518829062581062,0.007555848360061646,0.0015737847425043583,0.016207620035856962,10,0.00528674153611064,1,1.0,12.0,223480.0,ERROR: Dim (1000 )-(1000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(5  'predict')'.
predict,onxonnxruntime1,,1000,50,10,100,,10,1,0.006440955679863691,0.011238525155931711,0.006540818139910698,0.006827091798186302,0.00707703186199069,0.006440955679863691,0.009810763262516276,10,0.006592619465664029,1,1.0,12.0,223480.0,ERROR: Dim (1000 )-(1000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(5  'predict')'.
predict,skl,2.0,10000,50,10,100,,10,1,0.016695638187229633,0.017134326044470072,0.016747151967138052,0.016806696075946093,0.016796512389555575,0.016695638187229633,0.017031616271269798,10,0.016760285943746567,1,,,,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(7  'predict')'.
predict,onxpython_compiled,,10000,50,10,100,,10,1,0.015610216651111841,0.05990342190489173,0.01563929207623005,0.027317998930811882,0.023982459027320147,0.015610216651111841,0.05267547142839121,10,0.015653986018151045,1,1.0,12.0,223480.0,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(7  'predict')'.
predict,onxonnxruntime1,,10000,50,10,100,,10,1,0.06421886384487152,0.06485093710944057,0.06427929410710931,0.06440675863996148,0.06439009150490164,0.06421886384487152,0.06477424292183802,10,0.0642861935775727,1,1.0,12.0,223480.0,ERROR: Dim (10000 )-(10000 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(7  'predict')'.
predict,skl,2.0,1,100,2,1,,10,1,0.0019683241844177246,0.0021330458112061024,0.001970198005437851,0.002048125956207514,0.002007761178538203,0.0019683241844177246,0.0021104374842389156,10,0.001978799933567643,0,,,,
predict,onxpython_compiled,,1,100,2,1,,10,1,1.1632684618234634e-05,3.917096182703972e-05,1.1878088116645813e-05,1.2619886547327042e-05,1.5117321163415909e-05,1.1632684618234634e-05,3.098192572742488e-05,10,1.2117903679609299e-05,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,1,100,2,1,,10,1,2.740928903222084e-05,7.083127275109291e-05,2.7570873498916626e-05,2.9171817004680634e-05,3.273473121225834e-05,2.740928903222084e-05,5.7791682431599555e-05,10,2.8130365535616875e-05,0,1.0,12.0,26377.0,
predict,skl,2.0,10,100,2,1,,10,1,0.0016951002180576324,0.001772759947925806,0.001709270291030407,0.0017241253517568111,0.0017225938849151135,0.0016951002180576324,0.001770715378041845,10,0.0017134584486484528,0,,,,
predict,onxpython_compiled,,10,100,2,1,,10,1,3.2736919820308685e-05,4.3245963752269745e-05,3.314577043056488e-05,3.376184031367302e-05,3.4405570477247235e-05,3.2736919820308685e-05,4.029260813103724e-05,10,3.343471325933933e-05,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,10,100,2,1,,10,1,5.1915645599365234e-05,6.752694025635719e-05,5.266070365905762e-05,5.4263975471258163e-05,5.463957786560059e-05,5.1915645599365234e-05,6.339030825830034e-05,10,5.2866293117403984e-05,0,1.0,12.0,26377.0,
predict,skl,2.0,100,100,2,1,,10,1,0.0017927116714417934,0.0018333080224692822,0.0017977729439735413,0.0018084743060171604,0.0018047934863716364,0.0017927116714417934,0.0018266736070079086,10,0.0018029655329883099,0,,,,
predict,onxpython_compiled,,100,100,2,1,,10,1,0.004434295929968357,0.011588639114052057,0.008868061006069183,0.008991729002445936,0.008419222896918654,0.004434295929968357,0.011588639114052057,10,0.008892805548384786,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,100,100,2,1,,10,1,0.00027247192338109016,0.00028832675889134407,0.0002729189582169056,0.00027611665427684784,0.000275605171918869,0.00027247192338109016,0.00028481442808358745,10,0.00027360208332538605,0,1.0,12.0,26377.0,
predict,skl,2.0,1000,100,2,1,,10,1,0.0027709822170436382,0.003016575239598751,0.0027891998179256916,0.0028229285962879658,0.002820292254909873,0.0027709822170436382,0.002953504828735691,10,0.0027996927965432405,0,,,,
predict,onxpython_compiled,,1000,100,2,1,,10,1,0.0015765228308737278,0.01333667989820242,0.010545640252530575,0.010871859267354012,0.00960352118127048,0.003066998901139484,0.01333667989820242,10,0.01078038546256721,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,1000,100,2,1,,10,1,0.002319405786693096,0.002508492674678564,0.0023565907031297684,0.0024019740521907806,0.002383816801011562,0.002319405786693096,0.0024871565010106287,10,0.0023927835281938314,0,1.0,12.0,26377.0,
predict,skl,2.0,10000,100,2,1,,10,1,0.011117276269942522,0.012972014024853706,0.011995141860097647,0.012678373139351606,0.012148848362267017,0.011117276269942522,0.012972014024853706,10,0.012117917882278562,0,,,,
predict,onxpython_compiled,,10000,100,2,1,,10,1,0.005959031172096729,0.0210277889855206,0.012969966977834702,0.020134443882852793,0.014290527300909161,0.005959031172096729,0.0210277889855206,10,0.013017852324992418,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,10000,100,2,1,,10,1,0.023093572352081537,0.023560117930173874,0.023123562801629305,0.02314869686961174,0.023171778256073593,0.023093572352081537,0.02343020211065581,10,0.023126417072489858,0,1.0,12.0,26377.0,
predict,skl,2.0,1,100,2,10,,10,1,0.001933838240802288,0.002148795872926712,0.0019601481035351753,0.0020337197929620743,0.0019954680930823086,0.001933838240802288,0.0021156022566830956,10,0.0019666303414851427,0,,,,
predict,onxpython_compiled,,1,100,2,10,,10,1,0.0015012533403933048,0.011202408000826836,0.005678409244865179,0.007152749691158533,0.006101885531097651,0.0016685517522223208,0.01053521930997298,10,0.00570467091165483,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,1,100,2,10,,10,1,2.691522240638733e-05,7.132813334465027e-05,2.7487054467201233e-05,3.347313031554222e-05,3.315429203212261e-05,2.691522240638733e-05,5.852733714311138e-05,10,2.7992064133286476e-05,0,1.0,12.0,26377.0,
predict,skl,2.0,10,100,2,10,,10,1,0.0016967901028692722,0.001742847729474306,0.001705709844827652,0.0017237206920981407,0.0017139679286628962,0.0016967901028692722,0.0017396859019014107,10,0.001711616525426507,0,,,,
predict,onxpython_compiled,,10,100,2,10,,10,1,3.267405554652214e-05,4.4460874050855637e-05,3.319932147860527e-05,3.4112948924303055e-05,3.464873880147934e-05,3.267405554652214e-05,4.126566743534361e-05,10,3.326614387333393e-05,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,10,100,2,10,,10,1,5.073612555861473e-05,6.758980453014374e-05,5.149794742465019e-05,5.28399832546711e-05,5.375053733587265e-05,5.073612555861473e-05,6.324249568249428e-05,10,5.1955459639430046e-05,0,1.0,12.0,26377.0,
predict,skl,2.0,100,100,2,10,,10,1,0.0017834319733083248,0.0018345811404287815,0.0017941351979970932,0.0018042270094156265,0.0018003810662776231,0.0017834319733083248,0.0018275650255696677,10,0.0017958031967282295,0,,,,
predict,onxpython_compiled,,100,100,2,10,,10,1,0.004519190173596144,0.01316505903378129,0.007522831205278635,0.011584687978029251,0.008667342225089669,0.004519190173596144,0.01316505903378129,10,0.008695986587554216,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,100,100,2,10,,10,1,0.00026497291401028633,0.0002816421911120415,0.00026563089340925217,0.0002674548886716366,0.0002683898434042931,0.00026497291401028633,0.0002786533832699867,10,0.00026596151292324066,0,1.0,12.0,26377.0,
predict,skl,2.0,1000,100,2,10,,10,1,0.0027686618268489838,0.0030514728277921677,0.002787268254905939,0.0027969982475042343,0.0028134874533861875,0.0027686618268489838,0.0029707212168578866,10,0.0027897735126316547,0,,,,
predict,onxpython_compiled,,1000,100,2,10,,10,1,0.0006693080067634583,0.014552878681570292,0.010590201709419489,0.010719012934714556,0.009617477096617222,0.002357568776457493,0.014552878681570292,10,0.01061624358408153,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,1000,100,2,10,,10,1,0.002298156265169382,0.00245813000947237,0.0023346110247075558,0.002344049047678709,0.0023474118672311304,0.002298156265169382,0.0024253199664159278,10,0.002337103709578514,0,1.0,12.0,26377.0,
predict,skl,2.0,10000,100,2,10,,10,1,0.011148574762046337,0.013033995870500803,0.011771359015256166,0.01282721571624279,0.012159492867067457,0.011148574762046337,0.013033995870500803,10,0.012130814138799906,0,,,,
predict,onxpython_compiled,,10000,100,2,10,,10,1,0.005830493755638599,0.029549536295235157,0.005877107847481966,0.023388508707284927,0.013895159447565674,0.005830493755638599,0.029549536295235157,10,0.00906351231969893,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,10000,100,2,10,,10,1,0.022562040016055107,0.023267696145921946,0.02256953716278076,0.022637305315583944,0.022661272250115872,0.022562040016055107,0.023061738396294686,10,0.022588032530620694,0,1.0,12.0,26377.0,
predict,skl,2.0,1,100,2,100,,10,1,0.0019441330805420876,0.0020858850330114365,0.001956180203706026,0.0020292499102652073,0.0019891274627298118,0.0019441330805420876,0.0020780952094449604,10,0.001972393598407507,0,,,,
predict,onxpython_compiled,,1,100,2,100,,10,1,1.1495780199766159e-05,3.942195326089859e-05,1.1872965842485428e-05,1.2570060789585114e-05,1.500239595770836e-05,1.1495780199766159e-05,3.104226168165973e-05,10,1.218658871948719e-05,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,1,100,2,100,,10,1,2.7047935873270035e-05,6.92661851644516e-05,2.7545727789402008e-05,2.8843991458415985e-05,3.2313307747244836e-05,2.7047935873270035e-05,5.661440111364532e-05,10,2.7816742658615112e-05,0,1.0,12.0,26377.0,
predict,skl,2.0,10,100,2,100,,10,1,0.001698377076536417,0.0017442270182073116,0.0017040548846125603,0.0017198501154780388,0.001711724791675806,0.001698377076536417,0.0017389069175351838,10,0.0017046360298991203,0,,,,
predict,onxpython_compiled,,10,100,2,100,,10,1,3.1775329262018204e-05,4.2858999222517014e-05,3.2160431146621704e-05,3.343820571899414e-05,3.372752107679844e-05,3.1775329262018204e-05,3.991877274255401e-05,10,3.247964195907116e-05,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,10,100,2,100,,10,1,5.0798989832401276e-05,6.656069308519363e-05,5.123717710375786e-05,5.272403359413147e-05,5.324655212461949e-05,5.0798989832401276e-05,6.219036510422513e-05,10,5.153217352926731e-05,0,1.0,12.0,26377.0,
predict,skl,2.0,100,100,2,100,,10,1,0.0017816610634326935,0.0018241140060126781,0.0017955983057618141,0.0018011359497904778,0.0017963284160941839,0.0017816610634326935,0.0018192430905660626,10,0.001796795055270195,0,,,,
predict,onxpython_compiled,,100,100,2,100,,10,1,0.004355003125965595,0.011194078251719475,0.008802915923297405,0.008943613152951002,0.008219383424147964,0.004355003125965595,0.011194078251719475,10,0.008834094973281026,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,100,100,2,100,,10,1,0.0002642190083861351,0.000281686894595623,0.0002651037648320198,0.0002688281238079071,0.00026759481988847256,0.0002642190083861351,0.0002774685576006645,10,0.0002652010880410671,0,1.0,12.0,26377.0,
predict,skl,2.0,1000,100,2,100,,10,1,0.0027582868933677673,0.0030120760202407837,0.0027878759428858757,0.0028477790765464306,0.002820961456745863,0.0027582868933677673,0.0029588632671437845,10,0.002791876904666424,0,,,,
predict,onxpython_compiled,,1000,100,2,100,,10,1,0.003111925907433033,0.014909814111888409,0.010420229285955429,0.010784865356981754,0.009609265485778451,0.003699915008394045,0.014909814111888409,10,0.010632179910317063,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,1000,100,2,100,,10,1,0.002311435993760824,0.0024482919834554195,0.0023351283743977547,0.0023426893167197704,0.0023463706020265818,0.002311435993760824,0.002416091448782301,10,0.0023387682158499956,0,1.0,12.0,26377.0,
predict,skl,2.0,10000,100,2,100,,10,1,0.0111497831530869,0.013005293905735016,0.011648523155599833,0.012622723821550608,0.01202597813680768,0.0111497831530869,0.013005293905735016,10,0.011974921450018883,0,,,,
predict,onxpython_compiled,,10000,100,2,100,,10,1,0.005749970208853483,0.02933128410950303,0.005895531736314297,0.023171641398221254,0.013990708207711578,0.005749970208853483,0.02933128410950303,10,0.009321505902335048,0,1.0,12.0,26377.0,
predict,onxonnxruntime1,,10000,100,2,100,,10,1,0.022523332852870226,0.023233228828758,0.022545224986970425,0.02257259003818035,0.02261931118555367,0.022523332852870226,0.02302189263465361,10,0.02255101129412651,0,1.0,12.0,26377.0,
predict,skl,2.0,1,100,5,1,,10,1,0.0019660969264805317,0.0032386863604187965,0.0019701654091477394,0.0019831759855151176,0.002121698623523116,0.0019660969264805317,0.002862122956045334,10,0.0019782348535954952,0,,,,
predict,onxpython_compiled,,1,100,5,1,,10,1,1.3375654816627502e-05,5.324278026819229e-05,1.439591869711876e-05,1.6451813280582428e-05,1.9148131832480432e-05,1.3375654816627502e-05,4.167648248279163e-05,10,1.5014782547950745e-05,0,1.0,12.0,230780.0,
predict,onxonnxruntime1,,1,100,5,1,,10,1,3.5859644412994385e-05,9.157927706837654e-05,3.741588443517685e-05,4.187505692243576e-05,4.4185202568769455e-05,3.5859644412994385e-05,7.55197377524179e-05,10,3.8576312363147736e-05,0,1.0,12.0,230780.0,
predict,skl,2.0,10,100,5,1,,10,1,0.001718798652291298,0.0017963331192731857,0.0017308848910033703,0.0017474479973316193,0.0017445837613195181,0.001718798652291298,0.0017917891127071299,10,0.0017394379246979952,0,,,,
predict,onxpython_compiled,,10,100,5,1,,10,1,6.652902811765671e-05,9.908108040690422e-05,6.812205538153648e-05,7.247785106301308e-05,7.272325456142426e-05,6.652902811765671e-05,9.116788511586334e-05,10,6.885221228003502e-05,0,1.0,12.0,230780.0,
predict,onxonnxruntime1,,10,100,5,1,,10,1,9.475788101553917e-05,0.0001233336515724659,9.663170203566551e-05,0.00010156678035855293,0.000100634153932333,9.475788101553917e-05,0.0001167787596560939,10,9.688292630016804e-05,0,1.0,12.0,230780.0,
predict,skl,2.0,100,100,5,1,,10,1,0.0019332929514348507,0.0019902032800018787,0.0019377609714865685,0.0019660471007227898,0.0019522518385201692,0.0019332929514348507,0.0019902032800018787,10,0.001945004565641284,0,,,,
predict,onxpython_compiled,,100,100,5,1,,10,1,0.00014961091801524162,0.00017200317233800888,0.00015094410628080368,0.00015332689508795738,0.00015398026444017886,0.00014961091801524162,0.00016648832341215714,10,0.0001510272268205881,0,1.0,12.0,230780.0,
predict,onxonnxruntime1,,100,100,5,1,,10,1,0.0006555221043527126,0.0006987839005887508,0.0006588608957827091,0.0006658751517534256,0.0006646973080933094,0.0006555221043527126,0.0006884172695374857,10,0.0006605028174817562,0,1.0,12.0,230780.0,
predict,skl,2.0,1000,100,5,1,,10,1,0.0037606009282171726,0.003946909215301275,0.003777075093239546,0.00382407708093524,0.0038033171091228723,0.0037606009282171726,0.003906502939794434,10,0.0037821484729647636,0,,,,
